,Artist,Title,spotify_id,acousticness,dancability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,isTop100
6480,Foghat,Zig-Zag Walk,41MhnoFpLfRquKWFjShl4H,0.0145,0.828,0.664,0.0371,0,0.098,-8.376,1,0.0462,132.165,0.894,0
6481,Ayo,Watching You,4XnxaBO6zyRszK6G3g8Ohz,0.217,0.683,0.452,0,2,0.137,-12.185,1,0.301,147.062,0.764,0
6482,Johnny Vicious,Speaker Problems,0D7HdLDkn7hBcqBIddxsg8,0.543,0.477,0.0157,0,1,0.107,-24.216,1,0.0862,133.464,0.654,0
6483,Dexy's Midnight Runners,Seven Days Too Long,7Dqg7zmWl7yRPdWXbRKYdN,0.323,0.558,0.891,0,5,0.157,-6.89,0,0.104,150.455,0.66,0
6484,Thomas Dolby,She Blinded Me With Science,6y9VZNRczyKeQihebHSMJ8,0.0725,0.798,0.767,0.138,9,0.0985,-10.502,1,0.0421,129.401,0.974,1
6485,DJ Guy,Freak it all Night,69UkriznjE8p6wdDV3IVQP,0.119,0.757,0.894,0.685,1,0.0848,-7.667,1,0.0477,147.005,0.911,0
6486,Toni Braxton,Best Friend,1ycpjr5hj9YedvkYph5Sn3,0.52,0.65,0.499,0,11,0.225,-8.818,1,0.0291,123.775,0.359,0
6487,Republica,Pub Pusher,4rEMKY7JFWUw5zaVLfnrQi,0.000222,0.557,0.926,0.00802,5,0.45,-4.179,1,0.0339,138.011,0.495,0
6488,Jessica Simpson,In This Skin,1THvrRVOCHgBZRLBUvVPqR,0.00515,0.429,0.872,1.49E-06,5,0.0981,-5.117,1,0.127,190.325,0.573,0
6489,Donnie McClurkin,I'm Walking,7bvfAcSSeSTonFYBnFqZRB,0.0483,0.441,0.91,6.36E-05,8,0.695,-4.01,1,0.232,101.515,0.576,0
6490,Temple Of The Dog,Hunger Strike,0W7AbEauB7cP4pidLclApe,0.0236,0.373,0.567,3.47E-06,7,0.0916,-10.835,1,0.032,137.789,0.298,0
6491,David Hudson,Kurrajong,5GDrQqECBYEUGRTXP9bSy1,0.477,0.537,0.334,0.348,11,0.109,-15.217,0,0.0596,125.996,0.0901,0
6492,The Monroes,Eric,3wSeIjFULFQv8dnDjsr1XC,0.000822,0.588,0.961,0.000207,1,0.362,-4.652,1,0.107,109.552,0.427,0
6493,Russ Morgan,Love Divine_ All Love Excelling,6f5b9f1etYLJf2AUFv7CrJ,0.962,0.0997,0.114,0.0869,10,0.126,-16.087,1,0.0332,79.656,0.233,0
6494,First Blood,Execution,3SkIvTsKsW9DqmfSoo7qlm,6.04E-05,0.399,0.971,0.00284,7,0.172,-4.237,1,0.119,131.214,0.546,0
6495,Steve Vai,The Murder Prologue,7uWKPZtMu0mNAkW25ComAw,0.0206,0.152,0.539,0.372,10,0.373,-8.173,0,0.0387,93.906,0.0906,0
6496,The Mustangs,Moscow Nights,1G9okGE7SpoPtXkZMyd52a,0.305,0.516,0.51,0.941,4,0.125,-9.065,0,0.0311,128.939,0.888,0
6497,Roy Buchanan,C.C. Ryder,6Oy68wHy4EAxoLHksvx5OH,0.218,0.35,0.302,0.176,2,0.0536,-12.687,1,0.0305,74.902,0.529,0
6498,Joe Heaney,Red is the Rose,47VBhBnkS5nNFqliPWvG7i,0.931,0.492,0.0288,0,8,0.694,-18.746,1,0.0916,79.597,0.379,0
6499,Jo Privat,Ay ! Mi Sombrero,0PvNy5PKhS4IicwjcxDrg2,0.475,0.773,0.461,0.0986,9,0.0415,-6.081,1,0.0389,122.043,0.927,0
6500,Dottie West,Country Girl,4ecukzoIU5FD8nSkgZ0ppO,0.876,0.428,0.217,0.000297,9,0.184,-14.71,1,0.0286,87.012,0.289,0
6501,Lauren Wood,But You Are,6OsxjzDrAGltzEOWEXtsWQ,0.0373,0.66,0.839,3.14E-06,4,0.68,-5.179,1,0.0475,119.068,0.62,0
6502,Soilent Green,Pretty Smiles & Shattered Teeth,7JAH7BB6Ym7cXj10lcOOwZ,6.26E-05,0.291,0.981,0.533,1,0.293,-5.43,1,0.191,132.405,0.272,0
6503,Elliot Smith,Angeles,2uwN3PDudlRkAKE3wA0OqJ,0.86,0.53,0.0993,0.2,4,0.153,-23.548,0,0.0549,118.139,0.588,0
6504,Fleet Foxes,English House,4dv5EEuSVwCBtayhHUUlKX,0.174,0.579,0.566,0.479,8,0.127,-9.892,1,0.0274,97.975,0.37,0
6505,Asleep At The Wheel,Hot Rod Lincoln,0Hy0uZOxSbOD5gJZRtbLT3,0.256,0.8,0.56,1.38E-05,4,0.368,-14.032,1,0.0593,122.942,0.963,0
6506,Bone Thugs-N-Harmony,2 Glocks,0cmWIdwWZCggEx5ybkypnG,0.0103,0.897,0.555,5.41E-06,1,0.0857,-5.6,0,0.147,94.056,0.818,0
6507,Joe McBride,Like A Star,7s99veKqOtfbLe2ADEVq80,0.744,0.68,0.498,0.00397,1,0.079,-13.879,1,0.0474,115.904,0.402,0
6508,Juan Carmona,Pa'lla pa'ca,2t2zSh28BCbfFp2iE2ox9s,0.895,0.609,0.519,0.0517,6,0.144,-8.729,0,0.0469,135.645,0.523,0
6509,Baroness,Wanderlust,4hWiGcVpTP41LvxGXOTrty,5.99E-05,0.232,0.893,0.512,0,0.291,-5.954,0,0.0533,163.002,0.553,0
6510,Samy Deluxe,Sam und Bo_ N.E.O.,3mwawo7oGvTJDToufD3tp9,0.0378,0.702,0.911,3.57E-06,11,0.171,-5.937,0,0.198,85.53,0.78,0
6511,George Nooks,Watchie Watchie,625lkBFHzhe1zYEqJp6MLA,0.00954,0.762,0.447,0,9,0.0704,-9.084,1,0.255,168.14,0.622,0
6512,Robert Lockwood_ Jr.,Kindhearted Woman Blues,2XqwvNPbUsM4sEVDAqemag,0.939,0.706,0.247,0.000522,2,0.104,-10.349,1,0.0573,101.674,0.477,0
6513,Alias,Dying To Stay,3rNkrLtltysi6VwwyopOGD,0.173,0.406,0.685,0.319,1,0.121,-5.616,1,0.222,73.529,0.11,0
6514,Akon,Gun Shot,4iQfAR1ph98PtAWEYO34I3,0.0918,0.813,0.518,0,0,0.367,-10.37,1,0.0757,93.974,0.898,0
6515,Antonis Remos,Min Aporis,19cOpKxHPWUWyZWSBi3y1t,0.765,0.622,0.36,9.09E-06,11,0.0849,-12.589,0,0.0276,127.943,0.361,0
6516,Laurindo Almeida,Mozart In Samba Motion,0ObzUJZcFslg4K089HXFWv,0.835,0.829,0.61,0.908,0,0.0862,-14.576,1,0.0805,87.744,0.86,0
6517,Eddie Turner,Resurrection,0s2H9aYNRSVMKo9Kbtf5og,0.024,0.178,0.549,0.914,2,0.109,-4.408,0,0.0327,178.878,0.367,0
6518,Seamus Egan,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),6N4BB5cJpuCvuLABw27yaf,0.895,0.421,0.39,0.0233,2,0.273,-11.46,1,0.0489,128.058,0.963,0
6519,Gunther & the Sunshine Girls,Teeny Weeny String Bikini,4JD2afepZZrGai5YQBVtnK,0.102,0.667,0.996,0.000104,0,0.223,-2.625,1,0.0482,131.987,0.858,0
6520,3 Doors Down,Here Without You,3NLrRZoMF0Lx6zTlYqeIo4,0.0492,0.557,0.533,0,10,0.205,-6.817,0,0.0252,143.994,0.233,1
6521,Gene Autry,Cool Water,1Gwzf4kHMMo3w7bRyLQ09O,0.989,0.418,0.122,0.000727,10,0.204,-14.052,1,0.0507,82.349,0.45,0
6522,Paris Musette,Passion,2papu0EHbTjekzqfk1rXcT,0.718,0.455,0.783,0.9,7,0.43,-4.227,0,0.114,199.234,0.849,0
6523,Kali,Dans le calme de la nuit,6i21vY16fiwEh0ms5VJ079,0.0802,0.769,0.571,0,8,0.101,-6.341,1,0.054,90.073,0.83,0
6524,Barry Manilow,This One's For You,567mtwGAxyinU8hpLOelSF,0.55,0.342,0.423,4.54E-05,11,0.48,-7.289,0,0.0288,125.608,0.369,1
6525,Cindy Morgan,Dig Up,39BMxlNsCkpHuj6cGCsdTx,0.148,0.688,0.714,0,6,0.079,-5.314,1,0.0275,108.875,0.723,0
6526,Sonora Carruseles,Las Muchachas,3NQoPJxEVVpHHNO01IZhBD,0.196,0.679,0.819,0.000579,9,0.12,-5.386,1,0.0438,107.9,0.889,0
6527,The Creation,Try And Stop Me,52EqWUAgZY5XB4vUS6ICyT,0.0214,0.536,0.561,0,2,0.0967,-5.82,1,0.0312,133.527,0.355,0
6528,Stevie Ray Vaughan And Double Trouble,Tin Pan Alley (aka Roughest Place In Town),7zto61V8ySp03Qi6X1LU2X,0.546,0.576,0.0968,0.286,6,0.226,-19.439,0,0.036,113.232,0.168,0
6529,Nick Ingman;Gavyn Wright,The Beginning of the Partnership,5E5PN2dB0onkzsDmy2yaP7,0.937,0.325,0.2,0.947,10,0.108,-13.065,1,0.031,137.817,0.103,0
6530,Orquesta Sublime,Tras La Reja,3ZU85Q5Curpa8ojwDzKVGy,0.15,0.713,0.73,0.000775,4,0.0621,-2.631,0,0.0529,118.695,0.905,0
6531,Luciana Souza,Azul Contente,3NpKkOCuunPEA0qEMFUoTv,0.878,0.431,0.0521,0.00113,7,0.105,-24.105,1,0.0467,163.209,0.32,0
6532,Moss,Winter In Finland,1jwDOutruOTxmbhPHofT5R,0.0355,0.559,0.626,0.0414,2,0.157,-8.21,1,0.0301,119.916,0.353,0
6533,Luciano,Work Hard,4A75TXDwzszRMCFTndhWel,0.00268,0.567,0.78,0,4,0.302,-5.29,0,0.174,205.658,0.738,0
6534,Suzi Quatro,Born To Run,77ViTgE53d6nnkE82hHg1o,0.00964,0.634,0.757,0.00142,9,0.175,-7.038,1,0.0285,137.507,0.859,0
6535,The Clash,I'm So Bored With The U.S.A.,6bbQuT0lK4ekunMnK446Bt,0.000454,0.31,0.862,0.016,9,0.0481,-6.943,1,0.0509,196.703,0.599,0
6536,Carlton Livingston,Slow Down,5WQ0fgQPTEwq2YPwtLxBuj,0.935,0.677,0.28,0.27,8,0.144,-13.165,1,0.24,135.845,0.455,0
6537,Mac Dre,This is My Year,4SkqoCFbpBZArfgoOWZa6X,0.0107,0.781,0.633,1.89E-06,1,0.158,-10.276,1,0.0779,169.974,0.937,0
6538,Junior Kimbrough,Lonesome Road,7J1XxG7tYcDfJ4xkLMKw8O,0.966,0.43,0.268,0.24,0,0.214,-11.926,1,0.0292,62.563,0.255,0
6539,Los Fabulosos Cadillacs,Electrasonic V,2Oa926rODAiiJ47FyZuVOH,0.0584,0.814,0.854,0.0103,1,0.0691,-4.634,1,0.0483,118.702,0.906,0
6540,Juan Carmona,Soleariyas,0W2ckQvAQnXwPiFunqCJlR,0.948,0.448,0.361,0.914,6,0.106,-13.769,1,0.0425,110.088,0.243,0
6541,2raumwohnung,36 Grad (Paul van Dyk's Vandit Clubmix),36SQjZqEOYCdHJa8mZCBaV,0.000167,0.591,0.812,0.754,4,0.377,-8.669,0,0.035,133.986,0.137,0
6542,Nikos Kalaintzis,Gamilia Patinada,1Mmuxj6GT9yXneBzhzv47k,0.97,0.497,0.432,0.938,5,0.0831,-14.484,1,0.0479,153.725,0.961,0
6543,Christian adam,Il a suffit d'une chanson d'amour,2Fiw8ICiMZgrcQfQPuB1kO,0.52,0.384,0.518,0,10,0.198,-11.739,1,0.0439,140.883,0.666,0
6544,Tom Barabas,Shades Of Love,6WY4lmfuN0SbcLvOI3ARvq,0.743,0.672,0.572,0.473,0,0.086,-12.913,1,0.0269,138.002,0.59,0
6545,Jars Of Clay,Don't Stop,4MJRgBFVmEsjYwO3fl9usY,0.000769,0.657,0.777,0.197,6,0.245,-6.206,1,0.0297,127.974,0.83,0
6546,Bad Company,Take The Time,7vuiwmiBGhoU7PaflLN4KX,0.33,0.655,0.624,0,2,0.0859,-8.919,1,0.0362,131.418,0.808,0
6547,Bruce Robison,Trouble,69CsP5RI34vPWyAv3LorSX,0.697,0.568,0.159,0,5,0.119,-14.617,1,0.0547,130.762,0.238,0
6548,Desert Dwellers,Sunset In Akkarai,7f3i6a3vEYSVjB8zgdtoZX,0.37,0.551,0.641,0.884,7,0.373,-10.24,0,0.0361,90.001,0.213,0
6549,Richard Galliano,Les Forains,2RQM8koLNY1r9HitmRixRk,0.95,0.208,0.223,0.0855,9,0.175,-9.926,0,0.032,104.946,0.202,0
6550,Bill Murk,What a Friend We Have in Jesus,4b8zEALSK842h6tXS33WgA,0.984,0.292,0.391,0.77,1,0.119,-8.343,1,0.0302,118.442,0.0382,0
6551,Joe Heaney,Peigin is Peadar,1xjium5H9NsZDjyrLl2WC7,0.963,0.622,0.149,0,7,0.109,-16.796,1,0.684,170.311,0.322,0
6552,Milk Inc.,Nothing To You,4tqIbVqXZB7rwGlN7Krfy4,0.166,0.651,0.81,0.113,9,0.236,-7.377,0,0.033,140.001,0.495,0
6553,Endres,born again,5IAEBFh1XJPE8XXRBR0jAB,0.00336,0.653,0.593,0.000764,7,0.358,-6.733,1,0.0305,128.045,0.432,0
6554,Annie Minogue Band,Love Goes Down (Part Deux),27hQEC03jJxH6yv7v0veEN,0.00212,0.46,0.877,0.00232,5,0.107,-5.953,0,0.037,167.932,0.508,0
6555,J-MACK,World Wind,42RnDsrlPp9SD0gsnBb1XZ,0.953,0.198,0.132,0.0116,10,0.0955,-18.718,0,0.0417,138.404,0.0369,0
6556,Lou Reed,Sally Can't Dance,5eLwwPNN9g5yLrIdyj2ewP,0.492,0.548,0.802,1.38E-05,9,0.148,-5.528,0,0.132,142.089,0.878,0
6557,Russ Morgan,Do You Ever Think Of Me,4UQKD0NVG3xszGMpoXNh0A,0.89,0.402,0.196,0.322,6,0.0683,-12.139,1,0.0283,170.867,0.682,0
6558,UKW,Einmal reich,2AK0jzykEOWlRHv43Q6MPa,0.0399,0.447,0.783,5.38E-06,0,0.217,-6.509,1,0.072,163.456,0.527,0
6559,Twila Paris,Perfect Peace,4q3f9fojByQ5yJnaqAM1s3,0.927,0.49,0.2,9.92E-05,3,0.125,-13.842,1,0.0277,101.975,0.209,0
6560,Otis Spann,Half Ain't Been Told,01h25ptzwBt9Mhnh5aUPrq,0.983,0.523,0.293,0.0368,9,0.219,-13.129,0,0.0347,119.97,0.523,0
6561,Gustavo Santaolalla,The Blinding Sun,7uS4Ic6k3MlR08p35jprEz,0.205,0.773,0.611,0.809,8,0.0727,-14.045,0,0.0409,90.564,0.583,0
6562,Daler Mehndi;Chitra,Rang De Basanti,1SdFBc40uBU5Pqylo05VIC,0.054,0.848,0.925,0.104,7,0.209,-6.161,1,0.0767,105.006,0.69,0
6563,Cabas,Machuca,3Ks3gfonaGIANYMIsfAXeJ,0.0151,0.594,0.876,0.0487,4,0.128,-5.96,0,0.0822,159.488,0.773,0
6564,Maximilian Hecker,Let Me Out,0tnXsefRnXFpmua3JvplZ8,0.865,0.474,0.191,0.000175,2,0.0996,-12.002,1,0.0296,132.002,0.0562,0
6565,Fergie,Velvet,4aqS2EofieD4Ex84gaumpD,0.2,0.639,0.775,0.0095,11,0.169,-6.053,0,0.0528,75.006,0.822,0
6566,Los Originales De San Juan,Joaquin Torres Jr.,7htakMknK0cpVPpLALKN6L,0.31,0.437,0.727,0,5,0.113,-6.935,1,0.338,205.417,0.877,0
6567,Piero Umiliani,Ricerca nell' isola,3OpR9DQ82VkJoaElqkALa8,0.941,0.303,0.0445,0.79,9,0.107,-19.892,0,0.0363,102.721,0.047,0
6568,Kathy Troccoli,Great Is Thy Faithfulness,3ifptvj8bSLlDycV6tox6G,0.917,0.317,0.127,1.02E-06,0,0.111,-12.901,1,0.0388,101.229,0.163,0
6569,Williamson,Cool People Make Me Tired,683jQSNXEVtshVvnhY6Rrk,0.2,0.617,0.559,0.899,11,0.105,-8.805,1,0.026,140.078,0.553,0
6570,Bottom Of The Hudson,Eagle Eye,6WqDYSb5Vhf0fphkZJLkpW,0.00601,0.559,0.646,0.127,4,0.27,-5.881,0,0.0378,149.319,0.0656,0
6571,Rising Lion,Jah Keep Us There,6ckMcz9IduRammB66vkt0G,0.682,0.915,0.364,0,7,0.0859,-10.686,1,0.0705,104.978,0.874,0
6572,Dickies,Pretty Please Me,0TKTSN6R3nFRo7u5PjXgk3,0.00869,0.24,0.891,0.000281,4,0.143,-9.055,1,0.0485,188.549,0.457,0
6573,Roy Buchanan,Chowbay,4zuqXamZ4G4seQzyMFfNtQ,0.981,0.464,0.383,0.924,1,0.11,-9.335,1,0.0417,73.028,0.0688,0
6574,A-Mei,Intro,5UKEsi2N7NdbC9fuU2WWuE,0.974,0.181,0.0945,0.805,3,0.317,-20.353,0,0.0476,77.644,0.0386,0
6575,Dynamite Deluxe,Eimsbush bis 0711,1vCBRsgO6OeQjz5wZHAdDl,0.0424,0.715,0.797,0,6,0.607,-7.335,1,0.338,76.103,0.758,0
6576,Janitor Joe,Voucher,5xoSkpJEXVKPxtAjl6dcpg,4.88E-06,0.399,0.817,0.849,9,0.0531,-13.09,1,0.0326,132.821,0.573,0
6577,Les Witches,Cupareree or Graysinn,2mP3BrN7pp10vUV4FTPhvH,0.919,0.305,0.141,0.00235,7,0.101,-16.433,0,0.043,110.252,0.376,0
6578,Xzibit,Carry The Weight,6MQSM0cJMenB3LnHK5u6nu,0.205,0.553,0.48,6.34E-06,10,0.14,-10.979,1,0.491,91.331,0.561,0
6579,Mariah Carey,Touch My Body,4VcumP0Gs84VTIxSHGyvnu,0.0996,0.715,0.665,0,4,0.224,-7.736,0,0.0502,78.502,0.84,1
6580,Ricky Martin,She's All I Ever Had,4Bza6algEDbY8yrm8qMeg7,0.0172,0.393,0.765,0,11,0.227,-5.924,1,0.0481,81.088,0.274,1
6581,Mighty Diamonds,Sensemilla,6iJtcc20bD6spIF3lt48dF,0.0244,0.866,0.552,6.79E-06,4,0.0507,-7.427,0,0.103,155.853,0.814,0
6582,Saigon Kick,The Way,3F3n2V9XBrtb1omqLfcNPe,0.085,0.576,0.449,0,1,0.119,-8.764,0,0.0287,129.323,0.0552,0
6583,Tito Rodriguez,Me Lo Dijo Adela,3jxKUCxQyyjBknhpowNetJ,0.775,0.753,0.487,1.03E-05,7,0.242,-9.754,1,0.0433,111.155,0.947,0
6584,Erick Sermon,I'm Hot,4evK7IRrUwfqtX9y2ZEvm7,0.0596,0.896,0.455,0,8,0.161,-7.147,1,0.724,95.625,0.917,0
6585,Dann Huff,Exception To The Rule,1r1wcFUycV57agD6eg52iO,0.00221,0.493,0.513,7.28E-05,1,0.309,-14.681,0,0.0289,155.819,0.53,0
6586,Jerry Butler,The Way You Do The Things You Do,4TY7ZowSIGpXuPDi4pKhIv,0.65,0.63,0.504,0,8,0.132,-12.349,1,0.0359,62.99,0.803,0
6587,Markscheider Kunst,Dj,11LaJrsjsmGTKyI56Hu9Wu,0.00722,0.807,0.395,0.0501,11,0.12,-16.965,1,0.0485,130.005,0.809,0
6588,Charlie Byrd,Speak Low,5Hpkc2zcPrVCyngCAU6cMI,0.747,0.658,0.211,0.801,4,0.108,-24.008,1,0.0494,133.86,0.668,0
6589,Steel Rain,Sanity Fades,3QdmQVKFb0DV70nKIt9rTe,6.48E-06,0.28,0.82,0.292,3,0.181,-7.279,0,0.0866,138.757,0.519,0
6590,Orthrelm,Scelxenak,6N3HX2aicvL9AS7Od3HUMf,0.158,0.166,0.97,0.819,0,0.0561,-3.028,0,0.256,87.103,0.0376,0
6591,Blingtones,Gross Throw-up Burp (Sonnerie_ Ringtone),6822PzBPFyeKMCDiOHBTcd,0.109,0.798,0.286,0.0187,0,0.0475,-5.403,1,0.475,31.494,0,0
6592,Lonnie Johnson,You Don't See Into The Blues Like Me,5Nh89JU4COilQU25HnX8mG,0.98,0.448,0.231,0,4,0.406,-16.352,0,0.0545,80.097,0.542,0
6593,Barbarito Diez,La Sitiera,1JjVmkqEDf4AmPHRPGKYvr,0.685,0.476,0.422,0,2,0.215,-7.188,0,0.0318,119.118,0.77,0
6594,Orquesta Romantica de La Habana,Serenata,1ueqemeMKuXGDQVXmsUek9,0.642,0.599,0.431,0.346,10,0.615,-14.511,1,0.0318,137.592,0.902,0
6595,The Chieftains,When A Man's In Love,6ES3ihvRu5mMwIbTMDwhZ3,0.862,0.826,0.0885,0,8,0.331,-18.176,1,0.241,116.271,0.473,0
6596,Len Barry,Dirty Old Man,7fHnn2UiEN2NEipOgJbp80,0.00284,0.674,0.878,0.578,7,0.0907,-12.224,1,0.0769,112.327,0.648,0
6597,Lighthouse Family,Run,0QSHhMlioE3KsArgY1wPw5,0.121,0.546,0.663,0.00269,6,0.12,-8.264,1,0.0262,76.711,0.913,0
6598,An Cafe,S*B*Y,63QpuNHIZ8APaK37LkV8Xd,0.219,0.723,0.626,0.00389,6,0.0971,-8.759,0,0.0291,110.98,0.448,0
6599,Clockwise,the tales of King Solitude 1:3,0TB6yPpDRiVAEkzBs3CClS,0.00238,0.402,0.458,0.0193,6,0.122,-7.659,0,0.0259,87.98,0.0858,0
6600,Johnny Horton,The Golden Rocket,7j6yLcNuS1rGOnBX4ygDNp,0.595,0.694,0.762,0.000392,4,0.203,-14.742,1,0.0399,112.928,0.952,0
6601,Tranzas,Mientras me quieras,3qKbxgIPCcXCiPPXbr7l5P,0.149,0.761,0.719,7.74E-05,1,0.0399,-7.548,1,0.0313,111.99,0.561,0
6602,Groupa Med Lena Willemark,Skymning,0HKBjytz6pvOwDhveOXoKH,0.942,0.431,0.211,0.0264,4,0.0783,-11.957,0,0.0339,87.509,0.314,0
6603,Sergio Dalma,Te Quiero Mamma,3NtBneAv161BBTLsJ8tNTk,0.536,0.784,0.696,5.36E-06,7,0.126,-7.685,1,0.158,120.358,0.82,0
6604,The Roots,Act Won (Things Fall Apart),4x7uHC8or1AwVeRCh1mULV,0.882,0.542,0.47,0,2,0.147,-15.051,1,0.119,82.128,0.667,0
6605,Be Bop Deluxe,Sister Seagull (Live),60wT7woc1mQalHdP3UnIKJ,0.21,0.467,0.661,0.000898,4,0.717,-8.684,0,0.05,125.056,0.532,0
6606,Eclier,Alpha River,4WVb9xQIvHg2twChHEfoyo,8.35E-06,0.601,0.799,0.726,3,0.373,-5.664,0,0.0364,126.993,0.551,0
6607,Steve Vai,Salamanders In The Sun,27IzFXjudwC3BTQPn1g7gT,0.00345,0.317,0.394,0.282,9,0.163,-9.729,1,0.03,178.932,0.438,0
6608,Fergie,Exit People,4fMPYIgL8bxEV0UBWSBHuA,0.00255,0.818,0.416,0.817,2,0.0453,-11.267,1,0.0834,127.003,0.037,0
6609,Los Salvajes,Corre_ Corre (Keep On Running),32EMiPIOlC1h7VdiaGjgbW,0.334,0.556,0.875,1.21E-05,9,0.35,-6.085,1,0.105,131.117,0.956,0
6610,Ennio Morricone,1900's Madness #1,4QM6LBU0Tq6PcBBy03PwGr,0.659,0.571,0.326,0.0244,5,0.151,-13.136,1,0.0345,140.088,0.818,0
6611,Rustless,It's The Three Of Us Left,6OqYteX0ujNLW3YkxckSG6,0.86,0.278,0.331,0.814,6,0.119,-10.148,0,0.0316,74.958,0.0394,0
6612,BMX Bandits,After I Made Love To You,4dInrspoI2MX1d7FJ0JLnm,0.696,0.448,0.388,0.0674,1,0.131,-10.3,1,0.0281,127.908,0.335,0
6613,Raze,Intro. (The Plan Album Version),7h6tUzOjF2kGl42xJTlUWC,0.865,0.674,0.136,0.000341,4,0.234,-20.931,1,0.473,74.914,0.335,0
6614,Natasha Bedingfield,Love Like This,49ppqF73rOz5Nyt1paRxIF,0.145,0.781,0.791,0,7,0.127,-3.903,0,0.0468,76.998,0.902,0
6615,Havok,Monologue With the Sky,5ZM2RFsfe22GGL6O6kxfe2,0.992,0.195,0.175,0.973,5,0.442,-17.822,1,0.0471,199.786,0.115,0
6616,Flame,Freed From Desire (Alternate Mix),4Q1Wc6a8SNbVMLdE27So9g,0.0694,0.791,0.745,0.0113,2,0.108,-9.24,0,0.0911,128.013,0.547,0
6617,Vex'd,Oceans,33R6tEsrXHWHqr0UfckuKT,0.00141,0.687,0.629,0.661,2,0.119,-12.579,1,0.0436,117.031,0.0566,0
6618,Brazilian Tropical Orchestra,If You Leave Me Now,75g5FqxdQMkxa9uWbAECcR,0.645,0.657,0.359,0.973,0,0.0964,-15.472,1,0.0256,99.465,0.324,0
6619,Joe Bonamassa,So Many Roads,4rsRYhm78huEfclb5NW5Ps,0.0114,0.29,0.756,0.148,5,0.0947,-5.408,0,0.039,146.458,0.546,0
6620,Antigone Rising,Don't Look Back (Radio Edit),6y1ST9CGegKi6j32ife7oF,0.00544,0.645,0.741,0,8,0.278,-4.66,1,0.0294,123.902,0.604,0
6621,Princess Lover,Prends-Moi La Main,1hU4vcJcVO18kPA4lbYwln,0.0919,0.757,0.686,0.104,6,0.155,-8.312,0,0.0363,110.698,0.555,0
6622,Kieran,You Saved My Life,1NaBXhWLlCR405t3WUsP7V,0.146,0.614,0.669,0,5,0.0653,-6.829,0,0.0609,77.919,0.631,0
6623,Seguridad Social,El Oro De La Gallina De Los Huevos,064M2uMIr0VWXnS4zDsA9G,0.00369,0.484,0.861,0,9,0.0496,-6.647,1,0.0543,169.503,0.704,0
6624,The Blind Boys Of Alabama,New Born Soul,0Xy4xdI50P7trwjKK6bNCe,0.851,0.649,0.296,0.145,9,0.107,-10.818,1,0.0405,86.189,0.416,0
6625,System of a Down,War?,5Q7m1Km199HHMB926xxbrs,0.0831,0.365,0.939,5.58E-05,8,0.0947,-3.523,1,0.0831,98.646,0.527,0
6626,Blind Blake,Too Tight Blues No. 2,2dMo5rmfRx7u5YRqKyFDIK,0.972,0.554,0.237,0.0254,7,0.22,-15.742,1,0.0394,104.427,0.847,0
6627,Al Di Meola,Splendido Sundance,2arOZp2jdx4dpdnSnMWWyT,0.88,0.434,0.489,0.812,0,0.202,-13.621,1,0.0349,104.039,0.648,0
6628,Marcel Mouloudji,Madeleine,4Nd2S5EwD2dlgAPJA92oqX,0.888,0.48,0.225,0,1,0.109,-14.729,0,0.18,80.92,0.377,0
6629,Alan Silvestri,We're Out Of Gas,7wWwip5z9CQfwcGsqPVOax,0.875,0.153,0.088,0.405,5,0.118,-21.061,0,0.0434,83.165,0.176,0
6630,Bobby Broom,MONDAY_ MONDAY,45cNSkcIEinF6BBclyZXMj,0.266,0.448,0.377,0.0437,0,0.111,-15.658,1,0.0334,134.1,0.371,0
6631,For Squirrels,Superstar,4xe5TjpTN1ixFiD6Pu7H6l,0.000285,0.193,0.974,0,9,0.145,-4.842,1,0.0609,162.597,0.639,0
6632,Leroy Huston,Love Oh Love (Live in Chicago),0k0lq2YVMsL0BE0nVh2Xcx,0.132,0.721,0.733,1.04E-06,9,0.817,-10.357,0,0.0536,113.856,0.923,0
6633,Joy Kitikonti,Pleasure Zone Mix,1gFmoD7NcxWL3boBSv4GRx,0.00621,0.794,0.781,0.779,0,0.0952,-7.735,0,0.0603,129.997,0.177,0
6634,SNAP!,The World In My Hands (We Are One),7GryeIYNLXRSzZnQMTBLAD,0.0539,0.739,0.657,0.897,4,0.0785,-10.044,1,0.034,118.227,0.421,0
6635,Egberto Gismonti,Baiao Malandro,53gVEYkMZoJct1Ptbwn5wm,0.716,0.497,0.143,0.711,2,0.104,-20.772,0,0.042,102.977,0.0937,0
6636,Zombina & The Skeletones,I Was a Human Bomb for the FBI,08wNtnLnnLS8difNtUwq71,0.00349,0.318,0.973,0.874,2,0.226,-6.293,1,0.251,189.782,0.415,0
6637,Frank Stokes,Sweet To Mama,7wAx9g0xzUfencSy1xkeeY,0.971,0.565,0.369,0.000755,10,0.185,-11.679,1,0.0413,149.84,0.913,0
6638,Los Traileros Del Norte,Perro Faldero,2p36XpzEILafKC1aazY6uF,0.449,0.673,0.608,0,5,0.0678,-7.352,1,0.164,189.554,0.912,0
6639,Julissa,Gloria,5IbnDzDcBshEyHTMHbsh1X,0.0556,0.392,0.678,0.0366,8,0.13,-7.27,0,0.0288,131.544,0.548,0
