Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo,isTop100
Hevia,Ba\xc3\xb1os De Budapest (Extended Remix),2005,-4.769,5,0.0,0.0,124.006,0
Ayo,Only You,2006,-11.470999999999998,0,0.0,0.0,57.639,0
Hacken Lee,Hun Qian De Nu Ren,0,-12.838,6,0.0,0.0,132.174,0
Tones On Tail,Burning Skies,1987,-11.705,2,0.0,0.0,95.425,0
The Jordanaires,Your Love Takes Good Care Of Me,0,-16.176,5,0.0,0.0,114.346,0
Dictafone,Shrinking,0,-6.6320000000000014,0,0.0,0.0,129.983,0
The Ataris,Secret Handshakes,2006,-4.317,11,0.0,0.0,174.468,0
ARRESTED DEVELOPMENT,Greener,0,-7.607,11,0.0,0.0,97.955,0
DJ Rashad,Flame It Up,0,-6.36,9,0.0,0.0,106.446,0
Slackbaba,Sea of Green,2006,-7.016,0,0.0,0.0,88.64399999999998,0
Maximilian Hecker,Sleepy Lad,2004,-14.689,7,0.0,0.0,77.006,0
FU-Schnickens,True Fuschnick,1992,-9.093,9,0.0,0.0,101.871,0
Kitty Kallen,Mother_ Mother_ Mother_ Pin A Rose On Me,0,-14.281,8,0.0,0.0,121.56,0
Frost,My Plastic Heart (Plastic Operator Remix),0,-12.624,0,0.0,0.0,126.946,0
The Mars Volta,Inertiatic Esp,2003,-3.952,6,0.0,0.0,112.486,0
Sunscreem,Exodus,1995,-8.955,11,0.0,0.0,130.201,0
Agnostic Front,Sickness,1999,-3.565,6,0.0,0.0,151.184,0
Moraes Moreira,Felicidade,0,-11.906,2,0.0,0.0,128.54399999999998,0
4 Skins,New War,0,-8.214,2,0.0,0.0,82.98,0
Bonita,Dead End Sign,0,-7.29,11,0.0,0.0,104.035,0
Billy Pilgrim,Caroline (LP Version),1995,-7.152,2,0.0,0.0,137.296,0
Bryan White,God Gave Me You (Single/LP Version),1999,-7.92,8,0.0,0.0,151.528,0
20/20,I Never Did No Hitler,0,-8.168,0,0.0,0.0,119.446,0
Orbital,Forever,1994,-13.27,9,0.0,0.0,87.98200000000001,0
John Holt,Only Just Begun,0,-8.839,0,0.0,0.0,171.597,0
Mungo Jerry,It's A Secret,1995,-9.984,7,0.0,0.0,88.58,0
Kris Gruen,Prayer Walk,0,-10.777,10,0.0,0.0,105.217,0
Rockit,Some Kind of Record,0,-6.898,11,0.0,0.0,103.015,0
Betika_ Daouda,C'est pas ma faute,0,-10.224,7,0.0,0.0,179.99900000000005,0
Dream Warriors,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,1996,-8.164,6,0.0,0.0,106.821,0
Mau Mau,Finisterre (Live),0,-13.297,7,0.0,0.0,107.983,0
Don Gibson,(Prayer Is The Key To Heaven) Faith Unlocks The Door,1959,-15.854,9,0.0,0.0,81.832,0
Dakis,Tsai Me Lemoni (2005 Digital Remaster),0,-5.5539999999999985,0,0.0,0.0,109.08,0
Lari White,The One Who Lives Inside Your Heart,0,-13.805,7,0.0,0.0,137.002,0
Fall Out Boy,America's Suitehearts,2008,-4.4689999999999985,2,0.0,0.0,160.109,1
Steven Halpern,Natural Light (Subliminal Self-Help),0,-31.346,5,0.0,0.0,134.53799999999998,0
Christophe Beck,Main Title,2002,-26.631,8,0.0,0.0,131.487,0
Mike Vax,Trumpet Blues And Cantabile,2001,-10.418,7,0.0,0.0,107.411,0
Blind Willie Johnson,You'll Need Somebody On Your Bond,1991,-17.389,1,0.0,0.0,80.16,0
Capleton,Raggy Road,1997,-8.834,7,0.0,0.0,161.737,0
Primordial,Autumn's Ablaze (Live),1998,-13.383,8,0.0,0.0,186.12,0
La 5A Estacion,Contigo Si,0,-8.277999999999999,7,0.0,0.0,100.266,0
Jude Cole,Tell The Truth (Album Version),0,-8.857999999999997,10,0.0,0.0,159.673,0
Solomon,Concerto In A Minor_ Op 54: First Movement - Allegro Affettuoso - Andante Espressivo - Tempo I - Cadenza - Allegro Molto,0,-22.875,0,0.0,0.0,199.792,0
Mar\xc3\xada Elena Walsh,La Calle Del Gato Que Pesca,0,-14.627,7,0.0,0.0,104.272,0
Bert Kaempfert,Sugar Bush,1997,-18.994,5,0.0,0.0,161.804,0
Line Renaud,Mambo Bacan,1994,-11.050999999999998,7,0.0,0.0,121.852,0
Molesta Ewenement,To My_ Niechciani,0,-7.7,10,0.0,0.0,185.592,0
Tommy James And The Shondells,Gettin' Together,1989,-11.298,10,0.0,0.0,142.963,1
Chico Cesar,Feriado,2008,-7.0829999999999975,4,0.0,0.0,163.99,0
Hal Russell,For Free,0,-18.986,8,0.0,0.0,126.71,0
Autumnblaze,Haughtiness And Puerile Dreams,2009,-5.903,2,0.0,0.0,159.886,0
Zagar feat. Underground Divas,Wings Of Love,0,-5.9670000000000005,8,0.0,0.0,115.029,0
City High,What Would You Do?,2001,-6.567,7,0.0,0.0,191.548,1
Mau Mau,Gamble Calypso,2000,-8.714,2,0.0,0.0,89.67200000000004,0
Th\xc3\xa9ophil,Anti fashion victime,0,-10.275,5,0.0,0.0,77.827,0
Martina McBride,Heart Trouble,1993,-7.957999999999997,4,0.0,0.0,175.954,0
Fran Perea,Entonces,2005,-3.39,4,0.0,0.0,90.645,0
Pery Ribeiro,Piano E Viola,0,-11.130999999999998,2,0.0,0.0,87.61,0
Busdriver,Unemployed Black Astronaut,2005,-5.2810000000000015,8,0.0,0.0,123.998,0
Unwritten Law,Save Me (Rolling Stone Original Version),0,-12.255999999999998,11,0.0,0.0,80.472,0
Reach 454,6 Yrs (Album Version ),2003,-2.76,7,0.0,0.0,95.953,0
Pedro Luis e a Parede,Soul,1997,-6.032,0,0.0,0.0,159.134,0
Roy Brown,Good Rocking Tonight,0,-15.525,0,0.0,0.0,157.08700000000005,0
Pierre Perret,Marcel,1994,-10.416,10,0.0,0.0,111.682,0
Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,Turandot (2008 Digital Remaster)_ Act III - Scene I: Nessum dorma!,0,-13.963,2,0.0,0.0,109.721,0
Speech,A Talk With Dad,2003,-22.033,1,0.0,0.0,73.11,0
Seal,Prayer For The Dying (Live In Paris),2005,-6.3729999999999976,5,0.0,0.0,133.19299999999998,0
Scott Glasgow,Hunted,0,-26.765,1,0.0,0.0,16.258,0
Faron Young,I'll Be Yours,1994,-13.601,2,0.0,0.0,74.89399999999998,0
Moros Eros,Safety Net (Album Version),2007,-5.879,2,0.0,0.0,90.291,0
Djelimady Tounkara,Sarank\xc3\xa9gni,2005,-9.777,0,0.0,0.0,145.93,0
Harry Gregson-Williams,Whip Fight,2003,-14.798,10,0.0,0.0,145.971,0
Vivian,Another Last Shot (Album Version),0,-5.08,7,0.0,0.0,145.02100000000004,0
Jean Corti,C'Etait Bien,2001,-11.765,0,0.0,0.0,163.567,0
Abrar - Ul - Haq,Hello Hello,0,-11.362,11,0.0,0.0,89.07700000000001,0
Mary Black & General Humbert,Isle of St. Helena,1984,-10.273,7,0.0,0.0,99.237,0
Juan Diego Fl\xc3\xb3rez / Orquesta Sinf\xc3\xb3nica de Madrid / Jes\xc3\xbas L\xc3\xb3pez-Cobos,Eurydice! ombre ch\xc3\xa8re!,0,-21.523000000000003,7,0.0,0.0,36.624,0
Kurt Tepperwein,Subliminal ohne Naturgeraeusche,0,-22.016,4,0.0,0.0,113.487,0
Jeff And Sheri Easter,Loving By Heart,0,-4.881,11,0.0,0.0,119.983,0
Jose Luis Perales,No Soy Uno M\xc3\xa1s,2008,-6.025,6,0.0,0.0,136.47799999999998,0
Carlos Vives,Cancion De Amor Eterno,2000,-17.548,9,0.0,0.0,132.358,0
Bill & Gloria Gaither,I'll Meet You By The River (Southern Convention Songs Version),0,-12.098,1,0.0,0.0,42.797,0
Angelo Badalamenti / Keira Knightley,Overture/Blue Tahitian Moon,0,-10.462,1,0.0,0.0,123.797,0
Joe Bataan,Ernestine,2005,-11.574000000000002,10,0.0,0.0,87.46700000000001,0
Joe Grushecky,Firewater,0,-5.747000000000001,0,0.0,0.0,136.326,0
Dean Evenson,Gateway,0,-19.454,2,0.0,0.0,98.442,0
Brent Lamb,One About Heaven,0,-6.1770000000000005,7,0.0,0.0,142.97799999999995,0
Johnny Horton,Go And Wash (Those Dirty Feet),2005,-16.059,9,0.0,0.0,104.284,0
U2,October,1981,-14.05,9,0.0,0.0,94.838,0
Vincent Bruley,Souffle 2,0,-16.676,6,0.0,0.0,134.028,0
Eddie,Pode Me Chamar,2007,-11.996,8,0.0,0.0,160.089,0
ZO2,Comin' Home,2007,-5.8020000000000005,7,0.0,0.0,88.344,0
Monika_ Wolfgang,Mutter Erde,0,-5.362,7,0.0,0.0,117.674,0
Vincent Bruley,Ombre Et Lumi\xc3\xa8re,0,-14.037,4,0.0,0.0,150.86700000000005,0
North Mississippi Allstars,2StepN,2006,-8.235,5,0.0,0.0,124.996,0
Death Cab for Cutie,You Can Do Better Than Me (Album Version),2008,-10.775,7,0.0,0.0,101.306,0
Neil Diamond,Song Sung Blue,1972,-8.351,0,0.0,0.0,164.359,1
The Meatmen,Bad Reputation (Originally Performed by Thin Lizzy),0,-5.681,1,0.0,0.0,130.164,0
Time Factory,Seize the day,0,-9.015,9,0.0,0.0,160.017,0
John Digweed,Warung Beach,2006,-5.988,10,0.0,0.0,127.995,0
Gary Morris,That Girl,0,-9.636,10,0.0,0.0,130.72,0
Four Tet,I've got Vilking in Me,2004,-17.977,0,0.0,0.0,70.296,0
High Strung_ The,Ain't That Something,2003,-2.694,9,0.0,0.0,120.944,0
Black Box,Ride On Time (Original Version),0,-9.159,9,0.0,0.0,118.834,0
Kinky,Don't Speak,0,-10.003,11,0.0,0.0,124.995,0
Stephan Micus,Virgen De La Nieve - 14-String Guitar Solo,2002,-26.688,3,0.0,0.0,85.816,0
Dub Pistols feat. TK & Ashley Slater,Everyday Stranger,2009,-6.841,0,0.0,0.0,111.997,0
The Last Days Of Jesus,Death Song,2004,-8.232000000000001,4,0.0,0.0,145.185,0
The Chieftains,No. 6 The Coombe,1977,-13.855,7,0.0,0.0,105.539,0
Martin Sexton,My Maria (LP Version),1998,-10.218,4,0.0,0.0,86.805,0
Darden Smith,Frankie & Sue,1990,-10.052,5,0.0,0.0,153.974,0
Radiohead,You (Demo),2009,-13.708,4,0.0,0.0,111.629,0
Richard Souther,Cross Currents,0,-14.299,0,0.0,0.0,88.796,0
Brenda Lee,If I'M Dreaming just Let Me Dream,0,-11.761,8,0.0,0.0,124.291,0
George Schuller,Distant Cousin,0,-13.132,7,0.0,0.0,103.022,0
Miossec,D\xc3\xa9sol\xc3\xa9 Pour La Poussi\xc3\xa8re,2004,-7.254,2,0.0,0.0,89.01299999999998,0
IMISKOUBRIA featuring Etsi De,Apoliome Re Giorgi (Feat. Etsi De),0,-5.7170000000000005,10,0.0,0.0,100.003,0
Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,Rotate,2009,-3.1630000000000003,0,0.0,0.0,201.49400000000003,0
Cornell Campbell,Got To Tell The People,1997,-15.726,11,0.0,0.0,141.257,0
Behemoth,Here And Beyond,2002,-4.46,6,0.0,0.0,114.929,0
Roy Rogers,The Hills Of Old Wyomin',0,-18.421,0,0.0,0.0,100.451,0
Faith Hill,Better Days (Album Version),1998,-7.1320000000000014,0,0.0,0.0,141.705,0
Dickies,Gigantor,0,-10.223,2,0.0,0.0,70.183,0
Opals,Love,0,-9.271,5,0.0,0.0,155.611,0
Wayne Watson,Freedom (LP Version),0,-10.366,2,0.0,0.0,114.528,0
Bad Azz,How We Get Down,0,-5.204,2,0.0,0.0,102.922,0
The Pharcyde,Storm,2004,-4.163,2,0.0,0.0,97.594,0
Workhorse,Flight of the Elephant,2007,-8.816,5,0.0,0.0,60.15,0
Mad Are Sane_ The,Animal Crimes,1984,-8.999,1,0.0,0.0,196.196,0
Crowbar,No Quarter,0,-8.6,4,0.0,0.0,189.288,0
Olivier Messiaen,La Nativit\xc3\xa9 Du Seigneur (1935) - 9 M\xc3\xa9ditations : I La Vierge Et L'enfant,0,-26.309,3,0.0,0.0,85.59899999999998,0
Lara Fabian,Ram\xc3\xa8ne Moi,1994,-7.387,2,0.0,0.0,109.965,0
Mich\xc3\xa8le Bernard,Canal de jonage,2006,-12.166,2,0.0,0.0,234.361,0
Usher Featuring The Nu Beginning,Only Human,2004,-11.215,5,0.0,0.0,118.099,0
Juan Farcik,Sunday Cream,0,-8.16,9,0.0,0.0,124.969,0
Bob Marley & The Wailers,Three Little Birds,2007,-8.959,4,0.0,0.0,148.684,0
Markus,Du machst mich irgendwann verr\xc3\xbcckt,0,-4.771,5,0.0,0.0,130.023,0
Jack Johnson,Adrift,2008,-15.967,0,0.0,0.0,241.818,0
Blue Rodeo,Fools Like You,1992,-6.033,7,0.0,0.0,126.1,0
Skeeter Davis,My Last Date (With You),1988,-12.439,0,0.0,0.0,102.117,1
Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,0,-14.447,2,0.0,0.0,111.643,0
Charlie Louvin,See The Big Man Cry,0,-13.816,6,0.0,0.0,130.231,0
DJ Clue / Fabolous Sport,If They Want It,0,-8.649,11,0.0,0.0,193.919,0
Behemoth,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),0,-4.905,5,0.0,0.0,139.115,0
Benga,The Future,2006,-8.525,11,0.0,0.0,87.46799999999998,0
Bobaflex,Turn The Heat Up,2005,-3.124,10,0.0,0.0,93.033,0
Kool Moe Dee,Death Blow,1991,-8.74,6,0.0,0.0,107.022,0
Madonna,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],2008,-3.629,10,0.0,0.0,127.999,0
Hins Cheung,Xue Hua Chao,2008,-6.339,0,0.0,0.0,149.765,0
Dora The Explorer,Mary Had A Little Lamb,2008,-3.215,7,0.0,0.0,141.961,0
Joe Graves & The Diggers,Witchcraft (1997 Digital Remaster),0,-13.435,0,0.0,0.0,88.947,0
Black Eyed Peas,Tell Your Momma Come,2000,-5.065,7,0.0,0.0,204.304,0
Tha Liks,40 OZ Quartet Part I,2001,-6.9289999999999985,0,0.0,0.0,160.267,0
Anita Kerr,Over The Rainbow,0,-14.355,3,0.0,0.0,94.771,0
Danielle Bollinger,Kiss the Sky,2006,-4.518,0,0.0,0.0,129.986,0
Vangelis,3 + 3,1977,-17.058,1,0.0,0.0,149.423,0
Teenage Fanclub,I Don't Know,1991,-15.838,6,0.0,0.0,116.239,0
4 Skins,Chaos (Live - Bridgehouse Tapes),0,-6.0139999999999985,9,0.0,0.0,90.787,0
Adrenalin O.D.,Anarchy in the UK (Sex Pistols) (Bonus Track),1986,-5.235,0,0.0,0.0,106.002,0
Martina McBride,Anything's Better Than Feelin' The Blues,1999,-7.914,11,0.0,0.0,40.384,0
Ten Years After,Year 3_000 Blues (2002 Digital Remaster),1970,-10.124,11,0.0,0.0,106.145,0
Jim Bryson,Fleetwood,0,-7.101,5,0.0,0.0,97.431,0
Henri Pousseur,Parabolics Studies 6,0,-8.472999999999999,7,0.0,0.0,89.46700000000001,0
Warner mack,Is It Wrong,0,-10.261,9,0.0,0.0,98.612,0
The Wilburns,Keep Walking,0,-9.156,7,0.0,0.0,148.024,0
Spitfire,Feverish,0,-11.286,1,0.0,0.0,139.02,0
Bionikworld,Party Favours (Dee Dee's Flukey Remix),0,-7.801,11,0.0,0.0,125.997,0
Bullet For My Valentine,4 Words (To Choke Upon),2005,-2.839,8,0.0,0.0,185.012,0
One Be Lo,learn (Album Version),0,-5.239,2,0.0,0.0,58.407,0
Portobello,COLD MORNING,0,-7.4860000000000015,9,0.0,0.0,129.69899999999998,0
Bodies In the Gears of the Apparatus,Xenophobic Hate Machine,2005,-6.551,6,0.0,0.0,88.053,0
Niraj Chag,The Carnival  feat. Japjit Kaur,0,-4.994,1,0.0,0.0,179.00400000000005,0
David Banner,Syrup Sipping (Banner Beat Break),2008,-11.576,3,0.0,0.0,167.018,0
DJ Godfather,DJs Are The New Rockstars-Live Mashup Mix 7,0,-4.197,11,0.0,0.0,117.236,0
Pumpkin Buzzard,Red Castle,0,-12.319,2,0.0,0.0,105.115,0
John Cale,Stainless Steel Gamelan,0,-12.161,2,0.0,0.0,101.37,0
Fredi,Liian v\xc3\xa4h\xc3\xa4n aikaa,0,-11.71,4,0.0,0.0,115.082,0
Camp Lo,Baby Mama,0,-13.767,8,0.0,0.0,101.867,0
Nightwish,Lappi Pt IV Eti\xc3\xa4inen,1997,-9.326,4,0.0,0.0,131.248,0
Andy & Lucas,Mirame A La Cara (Version Salsa),0,-7.963999999999999,4,0.0,0.0,91.341,0
Ten Years After,50_000 Miles Beneath My Brain (Live),0,-10.76,9,0.0,0.0,128.239,0
Shakira,Estoy Aqu\xc3\xad,1995,-7.098,4,0.0,0.0,123.448,0
Snowgoons,Michael Nobody aka Poetic Death,2009,-6.006,1,0.0,0.0,80.505,0
Heavy D,Private Dancer,2008,-6.791,2,0.0,0.0,153.058,0
DJ Omega,Shake That Thang,0,-7.834,11,0.0,0.0,151.401,0
Brooke Valentine,American Girl,2005,-5.806,9,0.0,0.0,130.495,0
Butthole Surfers,22 Going On 23,1987,-10.981,4,0.0,0.0,146.01,0
Funeral For A Friend,Your Revolution Is A Joke,2003,-10.897,6,0.0,0.0,148.045,0
Sound Field,CrossBreed,0,-6.709,1,0.0,0.0,137.971,0
The Ataris,Make It Last,1997,-5.301,7,0.0,0.0,228.637,0
Basic Channel,Q Loop,1995,-22.184,8,0.0,0.0,107.709,0
The Rascals,I'm Blue (LP Version),0,-11.573,10,0.0,0.0,111.418,0
Sweet,Neon Psychedelia,0,-4.707,9,0.0,0.0,120.18,0
Winds Of Plague,Origins And Endings,2008,-3.225,11,0.0,0.0,126.182,0
Leila Chicot,Sinc\xc3\xa9rit\xc3\xa9 (feat. Ludo),0,-6.3,10,0.0,0.0,163.99200000000005,0
Spooky Tooth,Waitin' For The Wind,1969,-14.736,2,0.0,0.0,96.645,0
Jake Hess,I Know Where I Am Now,2004,-15.102,10,0.0,0.0,99.958,0
Planxty,The Lakes Of Pontchartrain,0,-22.715,4,0.0,0.0,45.199,0
Talking Heads,Papa Legba (2005 Digital Remaster),1986,-9.306,5,0.0,0.0,113.142,0
Yuppie Pricks,Suburban Living,0,-6.72,0,0.0,0.0,155.127,0
Bessie Smith,Chicago Bound Blues,1991,-19.27,10,0.0,0.0,70.74600000000002,0
HardNox,Fly Away (Instrumental),0,-6.117000000000001,0,0.0,0.0,118.026,0
Jimmy Page,Liquid Mercury,1988,-10.939,2,0.0,0.0,149.981,0
Desert Dwellers,Falling Stars,0,-14.66,6,0.0,0.0,97.014,0
Paso Doble,Herz an herz (Live Version),0,-8.259,11,0.0,0.0,147.002,0
Big Audio Dynamite,Badrock City,1986,-16.6,1,0.0,0.0,125.038,0
Donnie McClurkin,Psalm 27,2000,-8.004,5,0.0,0.0,150.11700000000005,0
Mercedes Castro,Pedazo De Idiota,0,-5.154,4,0.0,0.0,151.984,0
Alain Turban,L'Ardechoise Aux Cheveux Blanc,0,-9.86,2,0.0,0.0,137.495,0
Cactus,Bro. Bill  (LP Version),0,-9.013,7,0.0,0.0,126.537,0
Dr. Elmo,Don't Mess With the IRS,0,-8.312000000000001,9,0.0,0.0,170.47400000000005,0
Xzibit,Loud & Clear (featuring Defari_ King T & Butch Cassidy),2000,-6.065,10,0.0,0.0,96.57,0
Hushabye Baby,Two of a Kind_ Workin' on a Full House,0,-16.386,11,0.0,0.0,248.079,0
Jimmy Page,Writes Of Winter,1988,-9.727,9,0.0,0.0,81.98200000000001,0
brokeNCYDE,Freaxxx,2008,-11.588,1,0.0,0.0,119.612,0
Lili Ivanova,Pokrusa,0,-10.027,8,0.0,0.0,139.60299999999998,0
Edmundo Ros,Un Minuto Contigo (One Moment),0,-22.153,7,0.0,0.0,127.443,0
Pescado Rabioso,\xc2\xa1Hola_ Peque\xc3\xb1o Ser!,1973,-12.977,0,0.0,0.0,111.011,0
Marcel Azzola,Mon Legionnaire,0,-21.14,2,0.0,0.0,73.52600000000002,0
DJ Harry,Other Side of You,2004,-6.152,7,0.0,0.0,133.343,0
Leann Rimes & Brian McFadden,Everybody's Someone (Gateway Mix),0,-5.872000000000001,5,0.0,0.0,137.87,0
Albin Myers,BOOM!!!,0,-8.571,4,0.0,0.0,127.84,0
John Fogerty,Soda Pop,1986,-7.332999999999997,4,0.0,0.0,105.131,0
Pee Wee King,Tennessee Central Number Nine,0,-13.098,2,0.0,0.0,127.924,0
Fl\xc3\xa4skkvartetten / Daniel Bellqvist,You Were There,0,-12.844,2,0.0,0.0,60.956,0
Scweez,Don't Stop,0,-8.11,1,0.0,0.0,105.037,0
Nazz,It Must Be Everywhere (Complete Version),0,-9.889,5,0.0,0.0,167.829,0
2XL,Kissing Game,0,-4.958,5,0.0,0.0,102.949,0
Agency 1.9.9.4,Everyday Struggle (Bonus),0,-8.806000000000003,1,0.0,0.0,135.095,0
Anane,Let's Get High (Yves Larock Radio Edit w Rap),0,-5.5539999999999985,9,0.0,0.0,84.682,0
Pierre Perret,Donnez-nous des jardins,1975,-10.987,4,0.0,0.0,108.241,0
Leroy Hutson,Lucky Fellow - Original,0,-13.629,1,0.0,0.0,97.691,0
Mum,Mr. Crump,0,-7.665,2,0.0,0.0,83.34100000000002,0
Tranzas,Serenata,0,-6.682,8,0.0,0.0,126.956,0
The Rolling Stones,Start Me Up,1981,-3.237,5,0.0,0.0,130.372,1
Yndio,Mi Vida Se Pinto De Gris,0,-6.419,9,0.0,0.0,107.741,0
Kenny Rogers,Love Is What We Make It,1999,-15.835,2,0.0,0.0,156.507,0
David Arkenstone,Raindrops Keep Falling On My Head,0,-15.737,2,0.0,0.0,91.888,0
Naughty By Nature featuring Phiness,Live Then Lay,0,-9.742,1,0.0,0.0,107.936,0
Andy Griffith,Turn Yourn Radio On,0,-11.579,4,0.0,0.0,160.623,0
The Cardigans,Marvel Hill,1998,-8.022,10,0.0,0.0,105.919,0
Les Hou-Lops,C'est pour vous que je chante,0,-8.675,9,0.0,0.0,99.214,0
Casey Bill Weldon,New Round And Round,0,-18.742,7,0.0,0.0,107.957,0
The Sonics_ Charlie & The Tunas,Brown Eyed Girl,0,-10.207,4,0.0,0.0,130.382,0
Blind Lemon Jefferson,Got The Blues,1926,-19.239,4,0.0,0.0,101.676,0
The Meatmen,So Long (Originally Performed by Abba),0,-5.7120000000000015,7,0.0,0.0,149.79,0
Dr. Elmo,Christmas Won't be the Same Without Johnny,0,-16.709,0,0.0,0.0,98.508,0
Anti-Flag,I Don't Wanna be a War Hero,2003,-6.459,1,0.0,0.0,106.065,0
The Jason Bonham Band,Hold On,1992,-8.013,0,0.0,0.0,142.26,0
Tyrone Taylor,True Love,0,-7.06,0,0.0,0.0,174.33,0
Kuijken Kwartet,Introitus: Requiem: Dies Irae,0,-20.868,9,0.0,0.0,135.759,0
Her Majesty's Finest,Snapshot Samurai,0,-4.762,2,0.0,0.0,139.878,0
Julien Clerc,Ma Pr\xc3\xa9f\xc3\xa9rence (Live),1994,-12.623,8,0.0,0.0,97.007,0
Busta Rhymes,We Got What You Want,2001,-5.349,8,0.0,0.0,176.83,0
T.G. Sheppard,You're My First Lady,1992,-18.261,7,0.0,0.0,157.968,0
David Jalbert,Nocturne For Piano No. 5 In B Flat Major_ Op. 37,0,-25.698,3,0.0,0.0,90.19,0
Lupe Fiasco,Kick_ Push II (Album Version),0,-4.237,2,0.0,0.0,85.015,0
Less Than Jake,Automatic,1996,-4.285,2,0.0,0.0,133.05,0
Pelt,Bestio Tergum Degero Pt. 3,0,-14.223,6,0.0,0.0,87.46,0
Hector,Sudenkorento -Life On Mars-,0,-6.752000000000002,2,0.0,0.0,120.833,0
Joe Rogan,Fear Factor (Shiny Happy Jihad),2007,-9.689,10,0.0,0.0,58.165,0
Carroll Thompson,Show Some Love Where Is The Love feat. MackaB,0,-8.091000000000001,7,0.0,0.0,171.991,0
Phil Vassar,Like I Never Loved Before,2000,-8.387,9,0.0,0.0,131.458,0
Jorge Alfano,Inti Guauqui,0,-24.991,8,0.0,0.0,32.239000000000004,0
Novaspace,Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),2004,-7.915,11,0.0,0.0,139.991,0
The Bongo Man,Titan,0,-7.596,7,0.0,0.0,85.915,0
Crematorium,Dying Under A Binary Star,2005,-5.428,6,0.0,0.0,84.913,0
Steel Pulse,Man No Sober (LP Version),1982,-10.762,11,0.0,0.0,153.264,0
George Jones,I Don't Love You Anymore,0,-11.341,5,0.0,0.0,134.132,0
Intars Busulis,Brivdiena,0,-6.447,2,0.0,0.0,140.076,0
Moon Mullican,New Milk Cow Blues,0,-19.273,2,0.0,0.0,80.583,0
The Del McCoury Band,High On the Mountain,0,-14.668,0,0.0,0.0,180.521,0
Flor Silvestre,Llorando Por Amor,0,-7.8,2,0.0,0.0,98.713,0
Blackfoot,Heart's Grown Cold (LP Version),0,-11.774,4,0.0,0.0,146.186,0
Static-X,Transmission (Album Version),2003,-3.805,0,0.0,0.0,85.46600000000002,0
Liars,Cycle Time,2007,-5.492000000000001,4,0.0,0.0,130.48,0
Dario Marianelli,Falling Apart,2009,-24.651,9,0.0,0.0,60.404,0
Year of Desolation,L.S.M.,2005,-5.284,11,0.0,0.0,98.638,0
Klimperei,Sauer,0,-6.7479999999999976,3,0.0,0.0,88.13799999999998,0
Lady Saw,To Sir With Love,1994,-13.606,4,0.0,0.0,164.06900000000005,0
Pete Bamboo,Baila Cari\xc3\xb1o,0,-4.502,9,0.0,0.0,156.078,0
Ciaran Byrne,Signs Can Hear All,2006,-14.305,0,0.0,0.0,73.314,0
3 of Hearts,Is It Love,2001,-8.811,0,0.0,0.0,101.684,0
Hollowtip,Superstar (feat. J-Noxx),0,-7.284,1,0.0,0.0,174.984,0
Furry Lewis,I Will Turn Your Money Green (Take 1),0,-19.233,6,0.0,0.0,102.248,0
Busdriver,Beauty Supply And Demand,2004,-7.117000000000001,1,0.0,0.0,242.7,0
X-ecutioners featuring Tom Tom Club & Biz Markie,Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),2001,-5.438,0,0.0,0.0,102.643,0
Dave Eggar,Deep Blue,2005,-27.019,2,0.0,0.0,149.895,0
The Token,Come Dance With Me,1994,-6.515,10,0.0,0.0,124.283,0
Kent,Alla Mot Alla,0,-8.505,3,0.0,0.0,143.908,0
Iggy And The Stooges,Raw Power,1996,-8.502,9,0.0,0.0,165.81,0
EPMD,Head Banger,1992,-3.349,9,0.0,0.0,180.469,0
The Party Group,Te Quiero Mas,0,-17.608,0,0.0,0.0,86.666,0
Porcupine Tree,Strip The Soul (album version),2002,-5.94,7,0.0,0.0,154.24,0
Tania Maria,Sangria (Nomadbrothers Remix feat. Rio),0,-10.503,0,0.0,0.0,124.021,0
Kurtis Blow,I'm Chillin,1990,-12.637,7,0.0,0.0,107.373,0
Eric Demarsan,La Blessure,0,-18.352,7,0.0,0.0,82.491,0
Los Del Rio,Nuestras Sevillanas 1,0,-8.235,7,0.0,0.0,60.025,0
Dario Marianelli,The Lord's Prayer,2009,-17.27,1,0.0,0.0,90.845,0
Jackie Wilson,One Moment With You,1993,-12.007,11,0.0,0.0,67.56,0
Brenda Lee,Having A Little Talk With Jesus,0,-9.334,2,0.0,0.0,93.033,0
Liquid Spill,Words- Till the mornin' comes Mix,0,-8.948,4,0.0,0.0,140.13299999999998,0
