Artist name,Title,Year,Loudness,Key,Danceability,Energy,Tempo
Richard Smith,Pastel,0,-7.44,8,0.0,0.0,176.014
R. Carlos Nakai,Cedar and Clay (World),0,-27.755,7,0.0,0.0,99.93299999999999
The Ronettes,(The Best Part Of) Breakin' Up,1964,-6.1720000000000015,2,0.0,0.0,106.671
C.L. Smooth,Smoke In The Air (A Cappella),2006,-13.91,8,0.0,0.0,100.552
Candy Lo,Qu Ni De Hun Li,2001,-8.374,3,0.0,0.0,124.01899999999999
K's Choice,20.000 Seconds,1998,-15.284,5,0.0,0.0,103.801
Charlotte Gainsbourg,IRM,2009,-8.005,11,0.0,0.0,120.148
Oliver Kalkofe,Kapitel 4,2008,-14.165,6,0.0,0.0,258.677
DMX,Look Thru My Eyes,1998,-8.668,10,0.0,0.0,95.75200000000001
Arthur Tracy,Red Sails In The Sunset,1993,-19.397000000000002,7,0.0,0.0,104.0
Gal Costa / Maria Beth\xc3\xa2nia,Filosofia Pura,0,-8.753,11,0.0,0.0,73.411
Max Steiner,( Gone With the Wind) Bonnies Fatal Pony Ride,0,-13.629000000000001,3,0.0,0.0,99.219
Jesus Jones,Yellow Brown,1993,-14.897,0,0.0,0.0,195.824
Ace Frehley,Fractured Quantum,2009,-10.519,7,0.0,0.0,89.965
Glen Washington,Number One Girl,0,-7.485,5,0.0,0.0,161.961
Red Hot Chili Peppers,Buckle Down (2002 Digital Remaster),0,-5.735,0,0.0,0.0,110.875
James Horner,Good Friend,2000,-29.406999999999996,0,0.0,0.0,129.237
Walter Jackson,My Ship Is Comin' In,0,-11.21,3,0.0,0.0,74.55
Luis Alberto Spinetta,Lo Siento En Mi Coraz\xc3\xb3n,1983,-20.009,8,0.0,0.0,113.096
The Police,De Do Do Do_ De Da Da Da,0,-10.362,9,0.0,0.0,147.599
Long Beach Dub Allstars,Free Love,2001,-1.869,7,0.0,0.0,150.57299999999995
Los Chunguitos,\xc3\x88ay! Que Pena,0,-13.085999999999999,11,0.0,0.0,157.67
Cali,Il Y A Une Question (Live),2006,-6.032,0,0.0,0.0,99.993
Kali,Ferrous Carbonate Mass,0,-7.309,4,0.0,0.0,110.889
The Dillinger Escape Plan,Sugar Coated Sour,1999,-4.527,9,0.0,0.0,71.707
Dakis,Kathe Mera Kathe Nihta (2005 Digital Remaster),0,-10.308,5,0.0,0.0,93.01700000000001
Reel Big Fish,Cannibal (Dance Mix),2007,-5.1720000000000015,2,0.0,0.0,165.55200000000005
B\xc3\xbclent Ceylan,Harald: Trinkhalleluja,0,-13.915999999999999,0,0.0,0.0,227.247
The Cate Brothers,Let's Start All Over,0,-12.85,5,0.0,0.0,112.522
Mavado,In Di Car Back (Album Version),0,-7.4670000000000005,2,0.0,0.0,127.93700000000001
Led Zeppelin,The Song Remains The Same (2007 Remastered Album Version),2007,-8.852,4,0.0,0.0,143.239
Charlie Louvin,I'll Be Home When I Can,0,-20.077,0,0.0,0.0,40.258
Kitty Kallen,The Aba Daba Honeymoon,0,-12.632,2,0.0,0.0,95.471
Wyclef Jean,Midnight Lovers,2002,-13.558,1,0.0,0.0,195.208
Radiohead,Everything In Its Right Place,2000,-11.637,5,0.0,0.0,122.831
Vuneny,Curse Of Sound (Dub Mix),2006,-7.966,8,0.0,0.0,133.297
Tum Tum,Eat Or Get Ate,2007,-3.048,11,0.0,0.0,144.412
Joe Satriani,House Full Of Bullets,1998,-8.531,4,0.0,0.0,98.428
Bob Willis,Ida Red,1993,-9.599,9,0.0,0.0,125.309
NG3,Tainted Love feat. Tatz,2003,-3.304,2,0.0,0.0,106.01899999999999
Los Jaig\xc3\xbcey,Confiar Es Perder,0,-6.394,0,0.0,0.0,121.99600000000001
Nicholas Hooper,"Of Love & War (""Harry Potter & The Half-Blood Prince"")",0,-19.015,8,0.0,0.0,155.659
3 Doors Down,Better Life,2007,-4.995,6,0.0,0.0,151.8
Vienna Concert House Orchestra_ Wiener S\xc3\xa4ngerknaben_ Ferdinand Grossmann,Requiem Mass in D Minor_ K. 626: VIII. Lacrimosa dies illae,0,-21.039,2,0.0,0.0,41.63399999999999
Abner Burnette,The Kid's Last Night (heaven is in the mountain),0,-15.962,0,0.0,0.0,90.92
Darwin Hobbs,Praz Him (Broken Album Version),2003,-4.485,11,0.0,0.0,103.00299999999999
Gonzalo Rubalcaba,Giant Steps,0,-21.781,1,0.0,0.0,106.932
Sub Swara,Constructing the Absence,2008,-9.822000000000001,7,0.0,0.0,94.648
George Michael,Shoot The Dog,2004,-7.255,7,0.0,0.0,223.61700000000002
Gran Coquivacoa_ Neguito Borjas,Serenata de un gaitero,0,-8.943,0,0.0,0.0,91.965
The King Sisters,Beyond The Reef,0,-25.451999999999998,0,0.0,0.0,73.581
Broadcast,Michael A Grammar,2005,-9.664,7,0.0,0.0,85.744
Dinosaur Jr,Green Mind,1991,-5.899,4,0.0,0.0,135.314
The Insects,Winds of Change,0,-7.3320000000000025,0,0.0,0.0,90.21700000000001
Boogie Pimps,Then Came You,2007,-7.269,11,0.0,0.0,85.325
The American Boychoir,Walk In The Light,0,-22.965,3,0.0,0.0,103.027
Flamin' Groovies,Call Me Lightning,0,-10.179,1,0.0,0.0,94.15
Busta Rhymes,The Whole World Looking At Me (Explicit LP Version),0,-7.399,11,0.0,0.0,169.951
Sinch,The Arctic Ocean (Album Version),2002,-5.551,9,0.0,0.0,131.915
Josh White,New D.B.A. Blues,0,-17.148,10,0.0,0.0,88.31299999999996
Disco D,6 A.M. Funk,0,-8.253,7,0.0,0.0,135.42600000000002
Alvino Rey And His Orchestra,Steel Guitar Rag,2005,-11.956,2,0.0,0.0,165.142
The Game,Scream On Em,0,-4.595,9,0.0,0.0,169.672
Eluveitie,Primordial Breath,2008,-2.7310000000000003,11,0.0,0.0,94.99600000000001
Vivian,Slipping Away,0,-4.919,9,0.0,0.0,177.972
Singing Melody,Thriller (Album),0,-7.327000000000001,11,0.0,0.0,209.956
Busdriver,Unsafe Sextet/Gilded Hearts of Booklovers,2009,-6.818,4,0.0,0.0,164.946
Hoods,Coward,0,-6.103,8,0.0,0.0,158.016
Hawkshaw Hawkins,Intro / Stay All Night_ Stay A Little Longer,0,-9.902000000000001,5,0.0,0.0,117.696
Mush,Test 72,0,-17.865,1,0.0,0.0,0.0
Jean-Jacques Goldman,Entre Gris Clair Et Gris Fonc\xc3\xa9 (Live),0,-10.787,7,0.0,0.0,150.407
Quadro Nuevo,Nature Boy,2002,-9.498,9,0.0,0.0,123.006
Blind Lemon Jefferson,Long Lonesome Blues,1926,-24.105999999999998,1,0.0,0.0,100.329
Wednesday 13,Haunt Me (Album Version),0,-3.545,7,0.0,0.0,130.683
Dave Alvin,All Night Worker,0,-10.455,5,0.0,0.0,89.21
Sandy Lam,Lonely Shooting Stars,0,-10.033999999999999,2,0.0,0.0,136.02100000000002
Darryl Worley,Where You Think You're Goin'?,2002,-9.344,4,0.0,0.0,124.693
Buzzcocks,No Reply (Demo),2008,-7.324,6,0.0,0.0,177.551
DJ X-Change featuring DJ Omega,At the Club,0,-6.854,1,0.0,0.0,160.067
Tito Rodriguez,El Tirabuz\xc3\xb3n,0,-12.665,0,0.0,0.0,169.822
The Fabulous Thunderbirds,Let Me In,1979,-6.922999999999999,7,0.0,0.0,118.02
Sandi Thom,When Horsepower Meant What It Said,2006,-8.687999999999999,4,0.0,0.0,210.253
Dj Kali,Body,0,-4.988,11,0.0,0.0,133.891
Art Ensemble Of Chicago,He Took A Cab To Neptune,2004,-15.73,4,0.0,0.0,183.94
Stone Temple Pilots,Down (LP Version),2003,-3.925,7,0.0,0.0,134.982
Neeme Jarvi,"Suite No. 4 in G major_ Op. 61_ ""Mozartiana"": IV. Variation 5 \x14",0,-26.232,7,0.0,0.0,91.485
Sukhwinder Singh;Jaspinder Narula,Menu Lagan Lagi,0,-9.74,11,0.0,0.0,99.015
Mint Condition,Call Me,1999,-11.083,5,0.0,0.0,97.74799999999999
Shay Torrent,Flying Fiddles (1996 Digital Remaster),0,-12.382,7,0.0,0.0,130.14
Damita,Pray (Album Version),0,-5.376,2,0.0,0.0,160.04
DJ Isaac,Hardcore From The Underland,0,-3.674,1,0.0,0.0,94.535
BoDeans,Back Then,2010,-5.892,9,0.0,0.0,147.944
Dark Distant Spaces,Remote Control,0,-11.13,1,0.0,0.0,162.843
The Summer Obsession,Where You Belong,2006,-6.327000000000001,0,0.0,0.0,79.935
Beth Nielsen Chapman,Fair Enough (LP Version),1997,-11.168,6,0.0,0.0,119.99
Frederik,Kun rakastaa,0,-9.609,1,0.0,0.0,174.68200000000004
LORE,Release,0,-10.786,3,0.0,0.0,125.984
Barry Goldberg,Lost Love,0,-11.634,7,0.0,0.0,96.17
Mae West,Imaginary Love,2006,-23.041,7,0.0,0.0,81.882
The Real Kids,Just Like Darts,1977,-12.432,4,0.0,0.0,104.775
Jo Privat,Espoirs Perdus (Valse),0,-11.113,2,0.0,0.0,196.446
Messy Marv,I hit You Wit The Pepper,0,-5.275,8,0.0,0.0,165.976
Konstantinos Galanos,An M'agapas,0,-5.267,4,0.0,0.0,75.532
Jean Ferret,Les Deux Guitares,1991,-16.532,2,0.0,0.0,124.089
Willie Clancy,The Song of the Riddles,0,-20.730999999999998,9,0.0,0.0,202.266
Dabbler,When Your Ready,0,-6.153,11,0.0,0.0,0.0
Dons,American Lovebite,2006,-6.568,0,0.0,0.0,132.197
Bad Brains,God Of Love (Album Version),1995,-5.662999999999999,7,0.0,0.0,105.45299999999999
Colin James,Better Days,1995,-8.882,5,0.0,0.0,154.548
Hushabye Baby,Cry_ Cry_ Cry,0,-18.58,5,0.0,0.0,74.983
Elva Hsiao,Ni Shi Wo Xin Zhong Yi Ju Jing Tan,0,-5.73,5,0.0,0.0,122.9
Maria Forde,Waltzing Matilda My Darling,0,-16.142,3,0.0,0.0,119.28299999999999
Shadows Fall,Crushing Belial,2000,-7.7360000000000015,2,0.0,0.0,194.238
DJ Nasty,Apologize,0,-3.173,6,0.0,0.0,86.664
The Funeral Pyre,Here The Sun Never Shines,2006,-5.5870000000000015,10,0.0,0.0,227.30200000000002
Melvins,Nude With Boots,2008,-7.6160000000000005,2,0.0,0.0,113.38600000000001
John Davis,Silver Bells,0,-12.915999999999999,9,0.0,0.0,88.991
Motograter,Red (Main Version),2003,-4.83,5,0.0,0.0,143.93200000000004
Fountains Of Wayne,Laser Show (LP Version),1999,-5.7589999999999995,9,0.0,0.0,115.686
The Misfits,We Bite,1982,-7.897,3,0.0,0.0,93.70299999999999
White Willow,The Dark Road,2006,-6.776,2,0.0,0.0,112.76700000000001
Hem,Polly's Dress,2000,-21.69400000000001,9,0.0,0.0,123.01799999999999
Alexandre Desplat,Breaking In,2005,-20.247,2,0.0,0.0,183.956
K's Choice,Tha Day,0,-8.0,9,0.0,0.0,167.263
Swallow The Sun,Doomed To Walk The Earth,2007,-6.664,3,0.0,0.0,165.908
Shakira,Objection (Tango),2001,-5.8229999999999995,7,0.0,0.0,179.486
Wyclef Jean,Guantanamera,1997,-11.667,2,0.0,0.0,87.965
Maximilian Hecker,Polyester,2001,-10.687999999999999,5,0.0,0.0,146.184
Mance Lipscomb,Ballad Of The Boll Weevil (Remastered Version) (Take 10),0,-21.403000000000002,0,0.0,0.0,160.97899999999996
Beatnuts with Lil' Donny,Spelling Beatnuts with Lil' Donny,0,-10.152000000000001,10,0.0,0.0,117.29799999999999
Hushabye Baby,These Days,0,-19.407,7,0.0,0.0,147.964
Small Faces,What'Cha Gonna Do About It,1965,-5.84,2,0.0,0.0,159.418
Oak Ridge Boys,Unworthy of His Love,0,-19.365,9,0.0,0.0,90.726
Les Ogres De Barback,De rien,1999,-10.82,9,0.0,0.0,99.839
AFI,Darling_ I Want To Destroy You,2009,-4.346,1,0.0,0.0,157.944
Belphegor,Armageddon's Raid,2008,-2.0269999999999997,1,0.0,0.0,116.897
Youves,On Probation,2008,-7.0120000000000005,7,0.0,0.0,142.001
Dionne Warwick,Let It Be Me,2006,-18.063,3,0.0,0.0,87.447
The Distillers,Ask The Angels,2000,-4.802,8,0.0,0.0,140.82299999999995
Grey Area,All Time Low (Album Version),1997,-5.729,4,0.0,0.0,127.221
Tiny Tim,It Took A Good Woman [Edited Demo],0,-15.234000000000002,6,0.0,0.0,88.85799999999998
Mychael Danna & Jeff Danna,The Child Deirdre,0,-15.225999999999999,4,0.0,0.0,121.186
Bad Azz,Too Many Choices,0,-6.671,10,0.0,0.0,96.042
Melt Banana,Stick Out,0,-8.352,11,0.0,0.0,107.447
Kitaro,Harmony Of The Forest,1999,-18.179000000000002,1,0.0,0.0,98.76299999999999
Dan Cummins,Jiggle Once And Wait (Album Version),0,-13.645,8,0.0,0.0,80.929
Lot Lorien,Byal ravnec,2007,-8.684,5,0.0,0.0,160.21200000000005
Khold,Hundre \xc3\x85r Gammal,0,-3.0180000000000002,9,0.0,0.0,89.06299999999996
Paul Carrack,I'm On Your Tail,1989,-11.38,0,0.0,0.0,99.961
The Impressions,You'll Never Find,0,-11.769,11,0.0,0.0,122.507
Jennifer Lopez,Still,2002,-5.046,11,0.0,0.0,95.648
Jeff Scott Soto,2 Late 4 Goodbyes,2002,-4.7989999999999995,11,0.0,0.0,124.845
Beherit,Sense,1995,-20.665,11,0.0,0.0,111.125
Sister Hazel,Vacation Rain (Album),2010,-7.127999999999999,9,0.0,0.0,100.029
Marc Perrone,Locaccmaccam,0,-17.317,0,0.0,0.0,207.15200000000002
Big Star,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0,-7.862,4,0.0,0.0,122.54799999999999
Van Halen,House Of Pain,1983,-12.062999999999999,4,0.0,0.0,200.52
Red Hot Chili Peppers,Hard To Concentrate (Album Version),0,-7.95,4,0.0,0.0,105.294
Jody Bernal,Que Si_ Que No,0,-5.678999999999999,7,0.0,0.0,135.058
Maroon 5,She Will Be Loved,2002,-5.742999999999999,0,0.0,0.0,102.14299999999999
Matt Redman,Facedown,2003,-9.515,6,0.0,0.0,155.889
Renee Rosnes,Senegal Son,0,-14.604000000000001,0,0.0,0.0,105.045
Go Fish,I Believe In You (More Than A Story Album Version),0,-9.794,0,0.0,0.0,115.931
Paul Brown,Side Steppin',2005,-8.283,10,0.0,0.0,114.01700000000001
YGGDRASIL,Valkyria,0,-4.757,7,0.0,0.0,165.204
Ec8or,I'm A Tomorrow,2000,-4.652,2,0.0,0.0,100.006
Corona,I Don't Wanna be A Star,0,-6.191,11,0.0,0.0,132.965
The Radio Department,I Don't Like It Like This,2005,-9.024,7,0.0,0.0,142.953
Gary Moore,Nothing's The Same (2002 Digital Remaster),1992,-18.389,9,0.0,0.0,86.429
Pyranja,30 Grad,0,-7.522,11,0.0,0.0,117.991
2-Gether feat. Sarinah,Feelin` Alone,0,-6.074,11,0.0,0.0,85.291
Sade,Morning Bird,2010,-17.279,7,0.0,0.0,87.553
Sharon Burch,Don't Be Afraid (World),1999,-14.16,9,0.0,0.0,85.319
Aerosmith,Janie's Got A Gun,1989,-6.6579999999999995,5,0.0,0.0,115.10600000000001
Mons Leidvin Takle,Minner,0,-15.892999999999999,0,0.0,0.0,66.22
The Cat's Miaow,Talking To Trees,2003,-15.828,2,0.0,0.0,92.96600000000001
Simon Harris,Sample Track 14,0,-14.276,1,0.0,0.0,105.948
STEVE CAMP,Judgement Begins With The House Of God,0,-17.916,0,0.0,0.0,110.061
Jacques Douai,Bonjour,0,-18.497,9,0.0,0.0,120.56
Russ Taff,Jesus Loves Me (Now More Than Ever),0,-9.412,2,0.0,0.0,146.622
Mighty Mighty Bosstones,Guns And The Young,1992,-7.982,9,0.0,0.0,143.257
Dallas Holm,Here We Are,0,-15.784,9,0.0,0.0,167.46099999999996
Orquesta Aragon,Lo Decidio,0,-9.807,0,0.0,0.0,116.68299999999999
Julio Iglesias Jr.,Me quedo sin ti,0,-4.824,2,0.0,0.0,100.51799999999999
Cam'Ron,I'm A Chicken Head (Skit),2004,-19.67,6,0.0,0.0,110.064
JK,Go On,0,-10.751,0,0.0,0.0,131.991
Harry Connick_ Jr.,Once,0,-17.67,0,0.0,0.0,60.882
U.K. Subs,Fear of Girls (Live in Croatia_ 1993),1993,-14.616,4,0.0,0.0,103.971
Tina Ann,Rules of Attraction (Chris Cox),2003,-2.62,9,0.0,0.0,127.926
Kyle Eastwood,How Y' All Doin',2006,-14.232999999999999,4,0.0,0.0,100.175
Chet Atkins,Knucklebuster,0,-11.519,4,0.0,0.0,96.031
An Cafe,Pipopapo Telpathy,0,-4.188,1,0.0,0.0,150.03
Urge Overkill,Crackbabies,1993,-6.149,4,0.0,0.0,152.468
Roy Roberts,Let's Wrap Up,1997,-16.141,5,0.0,0.0,114.512
Luis Alberto Spinetta,Alfil_ Ella No Cambia Nada,0,-8.539,7,0.0,0.0,136.846
Streetwize,Little Things,0,-8.709,1,0.0,0.0,185.93
Pitch Black,Harmonia,0,-18.014,10,0.0,0.0,130.95600000000002
Leaders Of The New School,The End Is Near (LP Version),1993,-11.620999999999999,7,0.0,0.0,97.292
Esperanza Spalding / Leo Genovese,Love In Time,2008,-15.525,5,0.0,0.0,171.99
The Winans,Don't Be Deceived,0,-14.470999999999998,3,0.0,0.0,113.79899999999999
Fernando Ortega,Pass Me Not (LP Version),2003,-11.769,6,0.0,0.0,55.619
Murphy Lee / Zee,Murphy Lee,2003,-4.936,1,0.0,0.0,92.04299999999999
Niraj Chag,Eeshwar,0,-12.968,9,0.0,0.0,114.993
themselves,Oversleeping,2009,-6.324,6,0.0,0.0,116.915
Marshall Crenshaw,From Now Until Then,2003,-5.938,9,0.0,0.0,121.837
Chris Rea,Josephine,1985,-11.082,2,0.0,0.0,168.93200000000004
ZTrip,Addison Faceplant,0,-9.817,10,0.0,0.0,119.948
R. Carlos Nakai,Restless Spirits (World),0,-21.307,1,0.0,0.0,203.737
Showbread,Dinosaur Bones,2006,-4.789,7,0.0,0.0,112.734
Dee Clark,Nobody But Me - Original,0,-24.35,2,0.0,0.0,130.84799999999998
Fat Joe,Hard Not 2 Kill (Explicit),0,-5.716,7,0.0,0.0,77.56
Negura Bunget,Cunoasterea Tacuta,2006,-5.27,11,0.0,0.0,130.84
Annie Philippe,La Blonde de P\xc3\xa9kin,0,-7.779,6,0.0,0.0,109.1
Busta Rhymes feat. Linkin Park,We Made It [Instrumental],0,-6.892,1,0.0,0.0,92.344
Finntroll,Ett Norrskensd\xc3\xa5d,2010,-5.061,10,0.0,0.0,95.035
Scott Krippayne,I Wanna Sing (Autobiography Album Version),0,-7.355,8,0.0,0.0,122.1
Julien Clerc,Les Tous Petits Details,0,-10.607000000000001,7,0.0,0.0,202.99900000000002
Adam Ant,Manzenera,0,-11.594000000000001,1,0.0,0.0,136.17600000000002
Crazy Horse,Downtown (Album Version),0,-11.530999999999999,9,0.0,0.0,146.47299999999996
Pitch Black,Lost In Translation,0,-10.19,10,0.0,0.0,120.00399999999999
Les Ogres De Barback,Flute,2001,-11.61,0,0.0,0.0,71.084
Nickelback,Savin' Me,2005,-4.2780000000000005,0,0.0,0.0,164.025
Danny Barnes,Big Girl Blues,2005,-12.427,4,0.0,0.0,83.277
Tony Matterhorn,Turn It Around,0,-7.8889999999999985,10,0.0,0.0,135.005
Cassidy featuring Swizz Beatz,I Get My Paper,0,-4.954,10,0.0,0.0,104.09100000000001
Javier Navarrete,The New Girl,0,-26.845,5,0.0,0.0,98.07700000000001
David Jalbert,North American Ballads: No. 2 - Which Side Are You On?,0,-21.166,10,0.0,0.0,151.715
Kix,Hot Wire [Live Version],0,-13.878,1,0.0,0.0,196.865
Stevie Ray Vaughan And Double Trouble,Ain't Gone 'N' Give Up On Love,2005,-12.077,1,0.0,0.0,150.582
Premiums,All I Really Want,0,-3.593,11,0.0,0.0,120.177
Double Image,Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,0,-25.205,7,0.0,0.0,135.092
All Leather,Please Jesus_ Send Me Someone To Fuck,0,-7.327000000000001,5,0.0,0.0,145.859
Goldfish,Tracy,2004,-8.209,11,0.0,0.0,104.031
Mil featuring Petey Pablo,Problems,0,-5.699,9,0.0,0.0,159.83700000000005
Lil' Band O' Gold,Shirley,2000,-10.449000000000002,4,0.0,0.0,146.817
The Black Crowes,Roll Old Jeremiah,2009,-12.732000000000001,4,0.0,0.0,178.299
Bow Wow Wow,Love_ Peace and Harmony,0,-9.883,1,0.0,0.0,126.501
Shunza,Yueh Kuang,0,-12.741,0,0.0,0.0,63.993
Alexander O'Neal,Secret Lovers (Featuring Mica Paris),2008,-6.59,0,0.0,0.0,160.033
Free,Woman,0,-8.72,9,0.0,0.0,129.042
Annie Lennox,Little Bird,1992,-9.027000000000001,4,0.0,0.0,125.03
Goose,Bring It On,2006,-5.346,1,0.0,0.0,122.956
Emit,Gum,0,-3.2119999999999997,9,0.0,0.0,136.871
Remmy Ongala,Karola,2007,-12.061,0,0.0,0.0,94.72
Leo Dan,Con un poquitito de suerte,0,-5.359,0,0.0,0.0,171.91
Opals,Hop_ Skip & Jump,0,-7.632999999999999,0,0.0,0.0,131.641
Tree,Proletariat,0,-8.663,4,0.0,0.0,146.851
John Frizzell,Anatomy of a Contest,0,-17.346,1,0.0,0.0,147.692
M.A. Numminen,Suti-suti,2002,-9.169,7,0.0,0.0,110.589
Leaders Of The New School,Zearocks (LP Version),1993,-9.201,11,0.0,0.0,101.87
Tin Hat Trio,Scrap,2000,-15.405999999999999,0,0.0,0.0,86.82600000000002
Claire Elzi\xc3\xa8re,Il fait d\xc3\xa9j\xc3\xa0 (Live),0,-17.471,10,0.0,0.0,97.671
We Five,Milkcow Blues (Album Version),0,-15.698,0,0.0,0.0,66.374
Erin O'Donnell,You Were The One (Wide Wide World Album Version),0,-6.7410000000000005,9,0.0,0.0,96.12700000000001
SANSHIRO,Le syst\xc3\xa8me solaire,0,-6.148,11,0.0,0.0,140.143
Serge Desaunay,La polka des grenouilles,0,-5.989,0,0.0,0.0,131.842
Fast Eddie,Put On Your Rubbers,0,-5.272,7,0.0,0.0,181.743
Black Debbath,The Four Big Ones (Essential Authors And Works),2001,-6.409,5,0.0,0.0,124.448
Andy & Lucas,Quiero Ser Tu Sue\xc3\xb1o,2005,-5.1160000000000005,0,0.0,0.0,96.00200000000001
The Twinkle Brothers,I Won't Lie,0,-11.048,7,0.0,0.0,130.519
Silverstein,MY HERIONE (Acoustic Version),2006,-7.896,7,0.0,0.0,150.13
Lennie Tristano,Becoming (LP Version),1994,-15.324000000000002,0,0.0,0.0,200.87599999999998
Unwritten Law,Superman,1996,-5.242999999999999,2,0.0,0.0,201.269
John Ottman,The People You Care For,2006,-13.522,2,0.0,0.0,61.586999999999996
Bimbo Band,Oh ! Tannenbaum,0,-13.110999999999999,2,0.0,0.0,85.01
Los Cumbieros Del Sur,El Gatito,0,-6.058,4,0.0,0.0,159.533
Eagles Of Death Metal,As Nice As I Can Be,2009,-3.092,1,0.0,0.0,144.398
Papa Wemba,Abu-Pia,0,-6.612,5,0.0,0.0,136.442
The Even Dozen Jug Band,The Original Colossal Drag Rag,0,-9.435,7,0.0,0.0,132.582
Gloria Lasso,Magali,0,-10.589,11,0.0,0.0,94.351
Starski and Clutch,East to West,0,-6.397,1,0.0,0.0,151.864
Wanda De Sah,So Danco Samba (Jazz 'N' Samba) (1997 Digital Remaster),0,-17.665,10,0.0,0.0,182.97400000000002
Tanya Chua,Piracy,0,-4.227,7,0.0,0.0,154.976
Radiohead,You Never Wash Up After Yourself (Live),0,-21.343000000000004,0,0.0,0.0,87.279
The Steeles,The Story Goes On,0,-10.734000000000002,7,0.0,0.0,49.146
Britney Spears,Can't Make You Love Me,2000,-3.693,0,0.0,0.0,107.969
Iggy Pop,Main Street Eyes,1990,-11.277999999999999,9,0.0,0.0,131.813
Billie Jo Spears,Misty Blue,1976,-15.342,5,0.0,0.0,101.626
Static-X,Night Terrors (Album Version),2005,-3.2939999999999996,5,0.0,0.0,120.539
David Summers,Tu Mejor Amigo,0,-3.238,9,0.0,0.0,142.431
George Hamilton IV,Medley: Safe To The Rock / Hiding In Thee,0,-16.852999999999998,5,0.0,0.0,187.045
Banda La Bocana,Vida De Mi Vida,0,-6.61,10,0.0,0.0,106.689
Eddie Boyd,I got A Woman,0,-15.918,2,0.0,0.0,110.14
The Antlers,The Carrying Arms,2007,-17.624000000000006,7,0.0,0.0,150.314
Heaven 17,We Blame Love,1996,-10.025,7,0.0,0.0,133.05700000000002
RUN-DMC,Jam-Master Jammin',1985,-14.283,1,0.0,0.0,99.948
Justin Timberlake,Love Don't Love Me (Justin Timberlake) (Amended Version),0,-7.761,1,0.0,0.0,86.964
Tony Joe White,Yo Yo Man (Garter Belt),0,-11.512,9,0.0,0.0,127.102
Telecast,Remember (The Beauty Of Simplicity Album Version),0,-6.0829999999999975,4,0.0,0.0,96.005
Owl City,On The Wing,2008,-6.445,10,0.0,0.0,115.02
Michael Salgado,Un Gran Vacio,0,-7.938,10,0.0,0.0,155.126
Cedric Gervais feat. Second Sun,Pills (Dub) (Dub),0,-7.501,10,0.0,0.0,124.06299999999999
Screaming Lord Sutch,Murder In The Graveyard,1982,-11.588,9,0.0,0.0,144.10399999999996
Keb' Mo',The Door,2000,-11.0,9,0.0,0.0,104.204
Cornel Campbell,Somebody Has Stolen My Girl,0,-15.431,10,0.0,0.0,80.862
Alex Ubago,Ciudad desierta,2009,-5.274,7,0.0,0.0,135.016
Brooke White,Hold Up My Heart,2009,-8.023,2,0.0,0.0,89.665
Miguel Migs,Mesmerized,0,-4.593999999999999,9,0.0,0.0,125.005
Tina Ann,I Do (Chris The Greek Remix),2003,-5.447,10,0.0,0.0,134.017
Brazilian Tropical Orchestra,Ho Capito Che Ti Amo,0,-15.540999999999999,5,0.0,0.0,89.73700000000002
Bravehearts featuring Nas and Jully Black,Situations,0,-7.602,10,0.0,0.0,92.962
themselves,Directions to my special place,2003,-13.275,9,0.0,0.0,95.779
The Jeff Healey Band,See The Light,1988,-4.732,7,0.0,0.0,111.865
The Ocean,Eoarchaean,0,-4.348,9,0.0,0.0,140.174
Arthur Tracy,A Sailboat In The Moonlight,1993,-19.404,7,0.0,0.0,58.69
Rockabye Baby!,Desire,0,-11.918,8,0.0,0.0,100.04299999999999
Alceu Valen\xc3\xa7a,Cintura Fina,1998,-8.593,11,0.0,0.0,157.111
Mudhoney,New Meaning,2008,-6.077000000000001,0,0.0,0.0,145.179
Quinteto Violado,Cad\xc3\xaa O Meu Amor,0,-7.029,1,0.0,0.0,155.062
Ned Nash Orchestra,Hang 'm High,0,-13.901,4,0.0,0.0,118.68299999999999
Roj,Clear Channels,0,-22.474,1,0.0,0.0,156.062
Jane's Addiction,Ocean Size [Demo],0,-7.805,2,0.0,0.0,84.694
Casual,Turkey And Dressin,0,-5.664,0,0.0,0.0,136.248
Winifred Phillips,Misty Bog,2009,-13.509,4,0.0,0.0,144.835
Peggy Zina,Tis Monaxias Ta Monopatia,0,-7.162999999999999,2,0.0,0.0,140.04
Joy Enriquez,Between You And Me,2001,-3.9410000000000003,10,0.0,0.0,96.087
Julio Iglesias Jr,Angel,2008,-7.233,3,0.0,0.0,150.071
The Stems,Sad Girl (Single Mix),0,-12.968,7,0.0,0.0,147.847
La Portuaria,10000 Km,0,-4.691,1,0.0,0.0,96.001
Gus Viseur,Gracieusette,0,-13.963,9,0.0,0.0,225.812
Nicole Mullen,The Christmas Song  (LP Version),0,-14.419,2,0.0,0.0,94.012
Malefaction,Ongoing Plague,2003,-4.65,9,0.0,0.0,137.795
Big One,Comfortubly Numb,0,-6.263999999999999,11,0.0,0.0,128.505
James Newton Howard,Phillippe,0,-32.238,1,0.0,0.0,141.233
Sonora Carruseles,La Chola Caderona,1999,-3.9339999999999997,5,0.0,0.0,76.79899999999998
Terry Riley,Peace Dance,1992,-16.387,6,0.0,0.0,95.074
