Artist name_x,Title_x,spotify_id,has_lyrics,flesch_ease,gunning_fog,flesch_readability,acousticness,dancability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,isTop100
Janet Jackson,Let's Wait Awhile,3333YXdcyths5CB8v28dZj,1,116.96,2.44,-1.9,0.823,0.592,0.2,0,1,0.101,-16.392,1,0.0344,172.647,0.382,1
Jerry Reed,She Got The Goldmine (i Got The Shaft),0AbYscoIblUGiNqn2Iw6fq,1,106.26,3.44,0.3,0.384,0.77,0.689,0,9,0.231,-14.337,1,0.312,110.866,0.805,1
Sting,Love Is The Seventh Wave,2tnlTf2pIIYlQtUAo5AbNE,1,107.99,2.41,-0.5,0.284,0.55,0.465,0,7,0.0684,-16.189,1,0.0373,81.332,0.872,1
Trace Adkins,Songs About Me,1hoBuYInLOISSH4yqEicyi,1,106.77,2.92,0.1,0.00545,0.582,0.901,0,0,0.117,-3.044,1,0.0571,117.943,0.391,1
Toto,Africa,2374M0fQpWi3dLnB54qaLX,1,104.44,4.3,1,0.257,0.671,0.373,8.01E-05,9,0.0481,-18.064,1,0.0323,92.718,0.732,1
Whitney Houston,Try It On My Own,2IpeftovkFwpkWBYuS0qCz,1,114.72,2.96,-1,0.612,0.544,0.593,6.75E-06,6,0.146,-5.887,1,0.0362,135.877,0.139,1
Dan Hill,Sometimes When We Touch,2hw2fDtNPkIowTNuQRmlnN,1,107.28,3.76,-0.2,0.685,0.589,0.348,3.20E-06,2,0.0849,-11.032,1,0.038,119.374,0.28,1
Joan Jett & the Blackhearts,I Hate Myself For Loving You,2HXixVqzzm9rEUIMAWzshl,1,113.2,3.56,-0.4,0.0846,0.611,0.883,1.20E-06,9,0.192,-11.225,1,0.0539,117.928,0.604,1
Tatyana Ali,Daydreamin',0ALJZXgutuN6F680E8lQPs,1,114.83,3.16,-1,0.0886,0.882,0.57,6.54E-06,1,0.0932,-7.565,1,0.0832,96.785,0.815,1
Passion Pit,Take A Walk,4Sfa7hdVkqlM8UW5LsSY3F,1,107.48,2.95,-0.3,0.0338,0.566,0.755,0,11,0.315,-5.526,1,0.0368,101.006,0.445,1
Wings,Live And Let Die,6AbaUu4XtHu7pGkPE94Tat,1,115.23,2.76,-1.2,0.313,0.397,0.512,0.00107,7,0.12,-9.988,1,0.0659,154.025,0.23,1
Jagged Edge,Gotta Be,5nS5mDWAyce9gjD8crHcZX,1,106.67,3.07,0.1,0.651,0.719,0.362,0,9,0.114,-11.547,1,0.0276,109.915,0.58,1
Elton John,Don't Let The Sun Go Down On Me,11FcfHd3SOmmrWJPGe7Y30,1,103.83,4.09,1.2,0.121,0.424,0.446,1.89E-06,0,0.0921,-8.526,1,0.0261,139.701,0.354,1
Kellie Pickler,Best Days Of Your Life,27BMLvWD1TYdosiReVgbAt,1,114.22,3.6,-0.8,0.0231,0.65,0.862,0,9,0.0728,-5.148,1,0.0567,127.946,0.541,1
Jon Secada,Do You Believe In Us,3u5e3ovyvQLoauwUzWezvX,1,116.75,2.46,-1.8,0.0103,0.662,0.891,3.64E-06,3,0.634,-7.245,1,0.0349,107.75,0.743,1
Thompson Twins,Love On Your Side,0ZKtHVg8mu6GIngKP9vbhN,1,105.25,3.55,0.7,0.0679,0.768,0.76,0.00211,0,0.0974,-9.296,1,0.104,111.863,0.698,1
Brandy,Have You Ever?,6tBD4yjOf9P8rWwUlXdJFm,1,106.47,2.88,0.2,0.542,0.698,0.533,0,2,0.333,-6.246,1,0.0437,134.001,0.275,1
Alice Cooper,Caught In A Dream,4Q2UbOhGxHwoa3QuLHYQjh,1,104.94,3.48,0.8,0.193,0.554,0.633,0.00035,9,0.205,-13.091,1,0.0309,136.925,0.907,1
Pablo Cruise,I Want You Tonight,1tnfkrTWejMhXPXz7I1bhv,1,115.94,3.13,-1.5,0.00855,0.724,0.858,0.00105,7,0.276,-7.995,1,0.0273,122.996,0.905,1
Whitney Houston,Greatest Love Of All,6yJxCltgtmGxIgKOS6ndnu,1,107.18,3.27,-0.2,0.484,0.502,0.305,3.55E-06,9,0.117,-16.011,1,0.0339,131.242,0.248,1
O.C. Smith,La La Peace Song,1mgMTIxbHEByMj5j9UXOi3,1,117.16,3.25,-1.9,0.109,0.805,0.498,3.28E-05,5,0.0289,-16.685,1,0.0548,110.395,0.963,1
Joan Jett & the Blackhearts,Good Music,1uizH33y71PDnU3vjTwWjL,1,105.76,3.16,0.5,0.189,0.703,0.712,1.63E-06,0,0.0955,-10.927,1,0.0323,116.606,0.889,1
Bobby Rydell,We Got Love,5O11gVu4Sm3B7yjQ2rELoY,1,97.7,3,1.5,0.66,0.552,0.667,0,7,0.1,-7.058,1,0.039,131.041,0.64,1
Heather Headley,In My Mind,6NSlNryPDSICV6ER6ZRosi,1,105.66,3.2,0.5,0.148,0.616,0.457,0,0,0.125,-6.761,1,0.034,119.646,0.208,1
NLE Choppa,Camelot,4sWuPniHClkInYAnzXAYUF,1,103.12,4.52,1.5,0.0849,0.787,0.713,0,7,0.717,-5.252,1,0.401,175.046,0.761,1
Ronnie Dyson,One Man Band (Plays All Alone),1MNVplPox6xfC5rB1csyzK,1,102.1,5.18,1.9,0.38,0.384,0.631,5.93E-06,5,0.173,-10.598,1,0.0377,174.679,0.748,1
5 Seconds Of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,1,113.2,3.82,-0.4,0.0169,0.596,0.854,0,7,0.124,-5.114,0,0.463,120.274,0.152,1
Justin Bieber,One Time,6eDApnV9Jdb1nYahOlbbUh,1,116.15,2.61,-1.5,0.0631,0.691,0.853,7.13E-05,1,0.082,-2.528,0,0.0372,145.999,0.762,1
Huey Lewis & The News,Jacob's Ladder,0huRoriGPIi0vSHFV2f3C9,1,108.5,2.9,-0.7,0.0147,0.671,0.579,0,10,0.116,-13.021,1,0.0293,117.68,0.659,1
Fountains Of Wayne,Stacy's Mom,27L8sESb3KR79asDUBu8nW,1,105.45,3.41,0.6,0.00207,0.774,0.75,1.78E-05,11,0.0808,-4.927,0,0.0412,118.015,0.927,1
Jack Scott,My True Love,2Un1O9CChp4wyTmt422XwW,1,116.35,2.73,-1.6,0.871,0.548,0.253,9.88E-05,4,0.138,-11.387,1,0.0279,68.184,0.238,1
matchbox twenty,Bright Lights,5l36mPDpqNWrNIRzwJpwYl,1,115.74,2.56,-1.4,0.0134,0.319,0.732,0,4,0.658,-4.475,1,0.0436,80.195,0.2,1
Roberta Flack,The First Time Ever I Saw Your Face,0SxFyA4FqmEQqZVuAlg8lf,1,114.62,3,-1,0.731,0.311,0.0264,0.00205,0,0.156,-21.644,1,0.037,120.653,0.139,1
Fats Domino,When The Saints Go Marching In,5VEIQ7S6AJehhbXAsnT27j,1,106.67,2.8,0.1,0.128,0.659,0.677,6.00E-05,3,0.0566,-12.201,1,0.065,110.104,0.976,1
Ed Sheeran,Shape Of You,7qiZfU4dY1lWllzX7mPBI3,1,106.16,3.13,0.3,0.581,0.825,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,0.931,1
Tom Petty,I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6,1,124,2.64,-2.5,0.0504,0.765,0.476,2.76E-06,7,0.165,-13.487,1,0.0329,114.02,0.965,1
Hadouken!,Levitate,4jCJDQiiLMTh3ix6dXqfvo,1,108.5,3.72,-0.7,0.00628,0.548,0.832,0,4,0.261,-3.72,0,0.0655,133.031,0.192,1
Martika,More Than You Know,1m8Bi4DPISDIpsr2aA9d2N,1,114.83,3.36,-1,0.241,0.709,0.917,2.82E-05,0,0.0428,-5.878,1,0.0559,118.099,0.938,1
Robin Thicke,Lost Without U,4V2F0DZrAXOWq9hkwMMG3x,1,114.52,3.15,-0.9,0.226,0.664,0.351,2.38E-06,0,0.106,-12.136,1,0.118,113.204,0.816,1
Bloodstone,Never Let You Go,6TMvF65ogsr4uU5mTq3wLZ,1,96.79,3.5,1.8,0.52,0.466,0.67,0.00293,7,0.741,-7.153,0,0.0463,87.549,0.773,1
Eric Carmen,All By Myself,0AQqrtK1pULuwZUXhwaaDz,1,108.19,2.6,-0.6,0.827,0.376,0.373,0.832,7,0.15,-9.184,0,0.0305,116.074,0.111,1
Paul Young,Everything Must Change,7i3UR6Z3IO26idhJo0GovP,1,107.79,3.86,-0.4,0.175,0.431,0.669,0,10,0.233,-9.95,1,0.0462,155.192,0.531,1
The Beau-Marks,Clap Your Hands,5KaJHgTXG5GIkYB5Pjh1cf,1,106.97,2.68,0,0.0381,0.501,0.753,0,6,0.185,-7.349,1,0.0331,123.713,0.927,1
Keyshia Cole,Love,0W4NhJhcqKCqEP2GIpDCDq,1,114.01,3.24,-0.7,0.064,0.688,0.519,0,5,0.1,-4.285,1,0.0283,116.714,0.318,1
The Platters,If I Didn't Care,0hUrQ65aXYHm2zEAlBVI6F,1,117.06,2.43,-1.9,0.92,0.463,0.277,7.95E-06,5,0.175,-11.598,1,0.0265,74.048,0.268,1
Lindsey Buckingham,Trouble,04ijIUVdT4Qy1SBWFUPROY,1,96.59,3.44,1.9,0.111,0.695,0.503,0.0134,1,0.0996,-12.91,1,0.0361,124.113,0.969,1
The Four Preps,A Letter To The Beatles,0plC6iWLWj47wldCTc3oWs,1,106.67,3.31,0.1,0.73,0.531,0.676,0,7,0.0993,-9.942,1,0.0412,144.958,0.885,1
Halsey,Bad At Love,7y9iMe8SOB6z3NoHE2OfXl,1,105.76,3.41,0.5,0.0604,0.675,0.751,0,0,0.0893,-3.539,1,0.0296,118.384,0.612,1
Eric Burdon & The Animals,Help Me Girl,44A7gnAeBznjwg2ovSYk06,1,108.29,2.69,-0.6,0.508,0.555,0.534,0.000241,0,0.58,-8.547,0,0.0304,145.304,0.542,1
Tracy Chapman,Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,1,115.13,2.8,-1.2,0.602,0.608,0.419,7.58E-06,11,0.108,-10.016,1,0.0331,100.22,0.602,1
Future,Wicked,6BbINUfGabVyiNFJpQXn3x,1,98.82,3.98,1.1,0.00191,0.718,0.679,0.0104,11,0.385,-5.899,0,0.0706,157.97,0.205,1
YoungBoy Never Broke Again,Overdose,3A1BaBGT3HgzuDrV9pgX9v,1,102.91,4.67,1.6,0.224,0.809,0.845,0,10,0.638,-5.843,0,0.352,90.015,0.67,1
Gene Pitney,I'm Gonna Be Strong,7icbvHw3CAKSyuISfgDQpg,1,113.3,3.52,-0.5,0.568,0.396,0.433,5.73E-05,5,0.516,-9.694,1,0.0357,93.064,0.369,1
Joe Jackson,Memphis,4bRejQ7pYFZ4v1qAggqiA2,1,96.69,4.15,1.9,0.716,0.715,0.375,0.00021,4,0.0994,-10.597,1,0.0437,140.815,0.524,1
Ben E. King,Spanish Harlem,3UCmuRdeTriWgOZMEJsfqZ,1,114.62,3,-1,0.32,0.608,0.594,4.75E-05,2,0.129,-11.86,1,0.0435,125.166,0.789,1
Freddy Cannon,The Dedication Song,7FDb41pIB9qEY5PYxjiRBF,1,107.18,2.98,-0.2,0.418,0.471,0.722,0.00175,9,0.149,-10.763,1,0.139,148.461,0.948,1
OutKast,Player's Ball,1RXEb6UTxJ05RffnAWfUOE,1,96.89,3.69,1.8,0.0398,0.857,0.764,0,1,0.425,-6.304,1,0.246,93.071,0.578,1
The 5th Dimension,"Love's Lines, Angles And Rhymes",2NaophHx1CDYsqUHlCcHXu,1,89.34,3.86,2.6,0.681,0.42,0.441,0.00083,1,0.106,-10.13,1,0.032,142.971,0.513,1
The Impressions,Check Out Your Mind,112ofK4eq7gS0gRqNNxQMM,1,124.5,2.44,-2.7,0.355,0.495,0.899,5.73E-05,5,0.268,-7.238,1,0.0817,206.906,0.841,1
Solomon Burke,Proud Mary,1DoB9qQAEHwV9s5BWofgUm,1,106.26,3.25,0.3,0.242,0.765,0.486,0.014,2,0.139,-10.823,1,0.0493,120.384,0.739,1
XXXTentacion,Save Me,2UwbhMie1EAYuTZ0QXeMwl,1,98.82,2.56,1.1,0.307,0.731,0.204,0.0109,9,0.0989,-11.314,0,0.0369,142.141,0.191,1
Rush,Fly By Night/In The Mood,3uX4GqMF6fRNyeIj3Sc27U,1,108.4,2.36,-0.6,0.195,0.341,0.933,1.12E-05,2,0.983,-6.716,1,0.0605,134.808,0.59,1
Imagine Dragons,Thunder,1zB4vmk8tFRmM9UULNzbLB,1,83.32,2.17,2.9,0.00671,0.605,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,0.288,1
The Mojo Men,"Sit Down, I Think I Love You",300qXG6Be7OeOIVCFuk2rR,1,114.93,3.09,-1.1,0.66,0.573,0.749,2.77E-06,9,0.238,-7.115,1,0.0323,110.075,0.796,1
INXS,New Sensation,2bxY1baYlyXNzmjOkFvqId,1,100.44,2.27,0.4,0.0661,0.68,0.967,1.75E-06,4,0.0808,-2.771,1,0.0664,115.748,0.895,1
matchbox twenty,Disease,4OepLJ2fUvHRmVB8XklIe8,1,116.45,2.28,-1.7,0.0187,0.541,0.833,0,8,0.143,-4.647,0,0.0583,115.052,0.84,1
Thirty Seconds To Mars,From Yesterday,1JBa9B1iA4yNVpJ5wVGrZH,1,114.62,3.27,-1,0.00578,0.468,0.876,0.00625,10,0.035,-4.841,1,0.0692,135.062,0.13,1
The Zombies,Tell Her No,5FNRngWeBEpR8BiGLlNm2l,1,115.03,2.84,-1.1,0.339,0.757,0.435,0.396,8,0.0997,-10.139,0,0.032,135.639,0.942,1
Starship,Before I Go,5yYYnayajHu9jM6CPo3NmO,1,102.31,5.3,1.8,0.124,0.744,0.816,0,9,0.343,-4.968,1,0.0367,115.388,0.623,1
Kool & The Gang,Too Hot,1S3RMWe23mYX6h3fevsgDq,1,108.4,2.46,-0.6,0.362,0.719,0.515,1.95E-06,7,0.11,-11.168,0,0.113,104.935,0.697,1
Little River Band,The Night Owls,2PXk0VQUwZNCCYSf5eJbjP,1,114.12,3.2,-0.8,0.0296,0.57,0.637,0.00194,4,0.127,-9.077,0,0.0332,126.614,0.601,1
R. Kelly,In The Kitchen,1bn8fjxuCLfnAaXZDx1tof,1,103.83,4.09,1.2,0.415,0.713,0.469,0,5,0.0999,-7.778,0,0.0436,127.837,0.369,1
Trina,Pull Over,6M33HiUHLC3R3gfXYNGMAy,1,122.17,3.53,-1.8,0.0134,0.955,0.768,0,1,0.308,-5.54,0,0.181,125.04,0.741,1
Madonna,Deeper And Deeper,6KU8g98m1tcrUXRNjPQeOI,1,106.37,2.92,0.2,0.00601,0.659,0.818,0.299,7,0.336,-7.09,0,0.0265,119.943,0.39,1
Cream,Badge,08xsXR637CEqbxJmpFcuSA,1,113.4,3.48,-0.5,0.449,0.596,0.575,0.000104,4,0.0839,-14.254,0,0.04,107.573,0.745,1
Fetty Wap,Wake Up,6BOtDFg6GJm0rPUDuNmx57,1,106.06,3.73,0.4,0.172,0.647,0.673,0,5,0.223,-5.992,1,0.176,179.971,0.527,1
Roxette,The Look,79LdvxXi5JYUjhnO7v9Fi3,1,109,2.73,-0.9,0.0531,0.634,0.838,8.34E-06,2,0.0522,-5.363,1,0.0413,95.011,0.541,1
The Hollies,Dear Eloise,22pWqkScY1kIpDOZ5PT1gF,1,105.76,3.62,0.5,0.687,0.548,0.598,0,7,0.0506,-7.817,1,0.0333,103.261,0.534,1
Charlie Puth,How Long,6wmAHw1szh5RCKSRjiXhPe,1,114.62,3.38,-1,0.211,0.845,0.561,3.49E-06,1,0.0383,-5.253,0,0.0778,109.974,0.811,1
Willie Nelson,On The Road Again,1OmKo4t4Bh95xQI6WGiUR3,1,114.72,3.16,-1,0.55,0.714,0.724,0.101,4,0.826,-8.488,1,0.042,111.173,0.802,1
Nickelback,Far Away,0ADZ5dmXhlfzjMw6lefoPl,1,124.3,2.52,-2.6,0.000696,0.518,0.797,0,6,0.107,-5.153,1,0.0309,132.915,0.293,1
Tommy Roe,Stagger Lee,6BEeFBXWMa6bgLjOE3XuSH,1,101.9,4.68,2,0.0601,0.633,0.833,1.57E-05,11,0.134,-9.248,1,0.0287,127.471,0.981,1
Backstreet Boys,I Want It That Way,47BBI51FKFwOMlIiX6m8ya,1,117.46,1.88,-2.1,0.257,0.689,0.694,0,6,0.148,-5.83,0,0.027,99.039,0.482,1
J-Kwon,Tipsy,0jSMveIWvnhDIvzqN74Uc7,1,105.55,3.24,0.5,0.0644,0.925,0.744,0,0,0.0888,-5.79,1,0.367,93.02,0.656,1
Tom Jones,Funny Familiar Forgotten Feelings,4j3BX19jfJpCrBoCFaSxNB,1,102.1,5.3,1.9,0.667,0.452,0.403,0,11,0.135,-10.898,1,0.0277,86.58,0.446,1
Chris Brown,No BS,6P3cUSAoT4EeMxVgWVdBra,1,108.5,2.36,-0.7,0.12,0.426,0.612,0,1,0.119,-6.359,0,0.0567,172.171,0.106,1
Dale & Grace,I'm Leaving It Up To You,3DuI3YfteR3qHsAGGTA7oV,1,115.74,2.56,-1.4,0.429,0.493,0.483,1.87E-06,11,0.177,-8.724,1,0.0301,107.192,0.748,1
Cartouche,Feel The Groove,2XvJmJxWvSyf969vgrILy6,1,113.71,3.45,-0.6,0.000429,0.792,0.873,0.39,8,0.183,-11.034,0,0.0627,123.019,0.667,1
Tori Kelly,Hollow,160hN2OsDXnmgExwtG7cvD,1,107.79,2.36,-0.4,0.0187,0.606,0.656,0.00654,2,0.44,-6.85,0,0.0361,126.044,0.454,1
The Bangles,Be With You,39qcM4KB0xq0G8No41ljaK,1,114.32,3.29,-0.8,0.124,0.62,0.904,0,4,0.299,-5.475,0,0.0423,112.285,0.63,1
Rascal Flatts,Life Is A Highway,2Fs18NaCDuluPG1DHGw1XG,1,115.33,3.03,-1.2,0.00324,0.582,0.952,0,5,0.223,-3.848,1,0.0731,103.027,0.655,1
Da Brat,Give It 2 You,7K1TyzMSR0s2iVlepOh75L,1,114.83,3.49,-1,0.0032,0.871,0.455,0,6,0.075,-12.414,1,0.179,91.926,0.709,1
The Tony Rich Project,Like A Woman,6UxvgX1rJyKkuFlBuR6WJm,1,103.93,4.57,1.2,0.0277,0.644,0.454,0.185,10,0.131,-7.559,1,0.0405,80.046,0.622,1
Toto,Pamela,3LFdvM7nIV8t02zyhYLvJo,1,108.19,3.87,-0.6,0.13,0.583,0.414,0.000616,5,0.064,-16.409,1,0.0289,97.542,0.532,1
Lightning Seeds,Pure,3EXsjL6fY2v6RiWvHw3zLA,1,100.65,1.84,0.4,0.0748,0.617,0.895,0.0428,4,0.0736,-3.88,1,0.0293,123.513,0.899,1
Cher,The Shoop Shoop Song (It's In His Kiss),5oV1YjM2rtyZ55txHHsFUu,1,115.74,2.56,-1.4,0.467,0.678,0.61,0,0,0.397,-10.509,1,0.0306,117.04,0.919,1
John Denver,My Sweet Lady,08ZAVXwts5Ye1PFBNo3NGS,1,95.67,3.8,2.3,0.918,0.495,0.105,0.00102,2,0.111,-15.059,1,0.0304,77.45,0.318,1
Jerry Butler,Whatever You Want,6le3hTnCy89EKGEMVdW0yK,1,109,2.51,-0.9,0.759,0.642,0.67,0.0353,11,0.293,-6.949,0,0.0696,119.684,0.826,1
Hank Williams Jr.,Long Gone Lonesome Blues,0mWg7tAhfh3yEspzx4FHWS,1,104.74,3.56,0.9,0.901,0.508,0.414,0.0027,4,0.147,-14.157,1,0.0358,122.666,0.736,1
Toto,Stranger In Town,4wcrWfOjVNYoznqCKfu9d1,1,108.4,2.54,-0.6,0.0957,0.599,0.667,0.474,2,0.101,-16.013,0,0.0329,154.917,0.762,1
Iron Butterfly,Easy Rider (Let The Wind Pay The Way),6917QTtfHqiKowUDLt5G4A,1,107.38,2.52,-0.3,0.000484,0.412,0.926,0.000375,5,0.193,-6.724,1,0.125,133.738,0.255,1
The Guess Who,Rain Dance,4sjgxbC6421xj4hSv2ZRFZ,1,104.64,3.6,0.9,0.0875,0.431,0.721,6.98E-05,2,0.226,-8.812,1,0.0299,141.223,0.295,1
Hot,Angel In Your Arms,1qOwgAjki5VN0G2kXEUCLG,1,105.76,3.39,0.5,0.626,0.615,0.389,0,6,0.262,-14.109,1,0.0698,81.336,0.723,1
White Town,Your Woman,4ACxa9buEUnOdYEoPcnMpi,1,114.62,3,-1,0.033,0.815,0.605,0.684,5,0.114,-9.118,0,0.0368,102.643,0.795,1
Jeffrey Osborne,On The Wings Of Love,6AEdWbrFREOUNmI1hMPbyc,1,108.9,2.51,-0.8,0.404,0.546,0.352,0,7,0.355,-12.066,1,0.032,69.199,0.39,1
Jason Aldean,Any Ol' Barstool,4T5Z4mbTe7kuGqgLpaRtTh,1,114.32,3.12,-0.8,0.312,0.536,0.722,0,4,0.117,-4.163,1,0.0284,143.78,0.499,1
Madonna,Celebration,5HktkLHDbjA6LTyRTBEzHy,1,106.77,3.64,0.1,0.0742,0.637,0.891,0.000622,11,0.0686,-4.139,0,0.0345,126.002,0.933,1
Damn Yankees,Come Again,6Hfvn9qguufsmHp0uk3y3r,1,125.01,2.42,-2.9,0.126,0.222,0.681,8.03E-05,9,0.128,-10.832,0,0.0469,130.689,0.388,1
Death Cab For Cutie,Soul Meets Body,5yc59J3MR3tVDPTOgwgRI5,1,105.35,4.04,0.6,0.0767,0.621,0.853,3.26E-06,2,0.0893,-5.735,0,0.0253,128.142,0.714,1
Stacy Earl,Love Me All Up,15FMH5RRKL16Iw337TwqLn,1,108.4,3.2,-0.6,0.0468,0.702,0.859,0.0928,11,0.245,-10.922,1,0.0467,122.879,0.657,1
Blessid Union Of Souls,Hey Leonardo (She Likes Me For Me),6xP5TGWu1GBEHjMBmHRbjT,1,107.08,3.62,-0.1,0.0384,0.611,0.871,1.21E-06,1,0.0965,-2.965,1,0.0393,103.094,0.7,1
T.I.,Rubber Band Man,5Rkbnhwkb6oiqq1HQcXirN,1,93.74,5.67,3,0.141,0.601,0.768,0,8,0.482,-5.712,1,0.386,152.45,0.634,1
Kelly Clarkson,Because Of You,3f3omU8n47Mqyab5nCaGyT,1,115.03,2.96,-1.1,0.254,0.583,0.584,0,5,0.123,-5.362,0,0.0314,140.039,0.136,1
Surface,Happy,3bgqIMHNehAZwhjckR3gc1,1,116.25,3.04,-1.6,0.0352,0.792,0.494,0.00282,0,0.0513,-12.425,1,0.115,97.635,0.647,1
Fleetwood Mac,Everywhere,254bXAqt3zP6P50BdQvEsq,1,108.4,2.96,-0.6,0.258,0.73,0.487,0.01,4,0.0852,-10.991,1,0.0303,114.965,0.731,1
"Ariana Grande, Miley Cyrus & Lana Del Rey",Don't Call Me Angel (Charlie's Angels),6zegtH6XXd2PDPLvy1Y0n2,1,107.58,2.91,-0.3,0.00237,0.644,0.755,7.64E-06,1,0.0859,-5.325,1,0.0448,102.861,0.334,1
The Fleetwoods,"Lovers By Night, Strangers By Day",7kMfhQbqicEJSk0UlKCScj,1,113.71,4.25,-0.6,0.376,0.605,0.273,0,8,0.363,-18.59,1,0.036,125.353,0.559,1
Peaches & Herb,Close Your Eyes,0d9rN4NbUgOtuPyQa2286E,1,106.87,3.03,0,0.653,0.489,0.208,1.87E-06,7,0.102,-14.906,1,0.0306,81.489,0.48,1
Warrant,I Saw Red,5Kz1hj2NNSsgf0YkgFJh4e,1,115.54,2.64,-1.3,0.269,0.495,0.677,0,4,0.381,-6.139,0,0.0271,84.879,0.437,1
Donny Osmond,Go Away Little Girl,6SvOdNsEfi7EDB0oFtH3YG,1,107.99,2.28,-0.5,0.72,0.302,0.521,4.74E-06,7,0.123,-5.391,1,0.0354,101.814,0.364,1
Five For Fighting,Superman (It's Not Easy),3TwtrR1yNLY1PMPsrGQpOp,1,115.94,2.48,-1.5,0.0733,0.382,0.416,0,0,0.0719,-9.303,1,0.0302,102.089,0.125,1
Kelly Clarkson,Since U Been Gone,3xrn9i8zhNZsTtcoWgQEAd,1,115.94,2.63,-1.5,0.00165,0.662,0.741,0.0303,0,0.114,-5.406,1,0.0334,131,0.404,1
Dido,Thank You,751gBcu62kORDelX7FV0mM,1,115.23,2.93,-1.2,0.284,0.722,0.595,0.000538,1,0.0694,-9.928,0,0.0415,79.98,0.738,1
Olivia Newton-John,Come On Over,0VgxFK56BpxbZRPmmB00aR,1,125.21,2.16,-3,0.422,0.348,0.28,0.000348,8,0.0747,-14.212,1,0.0286,171.63,0.348,1
Jody Watley,Some Kind Of Lover,7mJq5UJOfh5yzyjCaiPaZH,1,104.74,3.86,0.9,0.0744,0.827,0.596,0.0266,0,0.0768,-13.486,1,0.0559,118.73,0.899,1
Selena Gomez,The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,1,106.97,2.68,0,0.053,0.616,0.789,0,7,0.142,-4.874,0,0.0377,83.066,0.621,1
Al Jarreau,We're In This Love Together,1Let4BYaYSum46nAGO1i6v,1,116.55,3.03,-1.7,0.56,0.597,0.323,2.24E-05,5,0.628,-15.648,1,0.0494,79.397,0.628,1
Musiq,Forthenight,2s0DmFkinx9TZMFxAfn4lJ,1,113.51,3.85,-0.5,0.256,0.697,0.678,0,3,0.191,-7.133,0,0.234,101.051,0.785,1
The Osmonds,Yo-Yo,1FWHRqOV17plc9w1SSVPo4,1,116.96,2.08,-1.9,0.636,0.617,0.785,0,2,0.174,-5.8,1,0.0565,138.057,0.92,1
Alien Ant Farm,Smooth Criminal,5z6xHjCZr7a7AIcy8sPBKy,1,107.28,2.86,-0.2,0.00316,0.653,0.964,0.00512,9,0.144,-4.261,0,0.0582,126.928,0.87,1
Eminem,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,1,96.59,4.49,1.9,0.00286,0.908,0.669,0,7,0.237,-2.827,1,0.0738,112.238,0.662,1
Ca$h Out,Cashin' Out,1POAx4NMLOBPVKZUSsBh92,1,105.15,3.59,0.7,0.149,0.831,0.665,0,1,0.0636,-3.627,0,0.0711,129.989,0.663,1
Robert John,Sad Eyes,3w3rLh6wmne91BS2rwgcog,1,116.55,2.24,-1.7,0.599,0.431,0.463,0.00282,0,0.132,-7.342,1,0.0268,107.19,0.687,1
Little Big Town,Girl Crush,11qh54D0PKkBwelpDxxiEU,1,104.03,4.05,1.1,0.842,0.5,0.225,0,0,0.112,-10.22,1,0.0302,173.788,0.355,1
Little Big Town,Day Drinking,1pxXqJZBrCREdC0s4Xs6Xz,1,106.77,2.92,0.1,0.103,0.591,0.959,0,9,0.779,-2.515,1,0.057,163.883,0.86,1
Pet Shop Boys,Suburbia,3SZhwgn2fYVmpBuzi4NIyM,1,106.26,3.63,0.3,0.0165,0.663,0.867,0.00731,0,0.261,-6.534,1,0.0469,123.948,0.934,1
Vicki Sue Robinson,Hold Tight,1mzzCI79ll22yOpSfHtrnc,1,104.64,3.85,0.9,0.141,0.691,0.961,0.000147,0,0.598,-3.914,1,0.0558,123.459,0.833,1
XXXTENTACION,Sad!,3ee8Jmje8o58CHK66QrVC2,1,106.57,3.04,0.2,0.258,0.74,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,0.473,1
The Mad Lads,I Want Someone,6tbtWo4wBZnKMbsfA2VXop,1,108.6,2.04,-0.7,0.879,0.557,0.3,0.000362,8,0.0883,-9.335,1,0.0289,138.7,0.35,1
Erasure,Chains Of Love,1I0qu4PsBjAHfJHy9wy5AA,1,99.73,2.48,0.7,0.0149,0.747,0.698,4.53E-05,0,0.384,-11.22,1,0.0333,122.11,0.788,1
Stevie Nicks,Edge Of Seventeen (Just Like The White Winged Dove),37HsacjL113jzYWckhAVNv,1,117.67,1.8,-2.1,0.702,0.618,0.805,0,4,0.24,-6.848,0,0.0517,113.835,0.394,1
Enrique Iglesias,Bailamos,2bbeNsFmjZqdoDhjLsKNWe,1,107.99,3.7,-0.5,0.0528,0.627,0.888,0.00237,9,0.136,-4.523,0,0.0388,99.905,0.591,1
Donny Osmond,The Twelfth Of Never,74NGDmt0oXeXesxoUGASTz,1,117.26,1.96,-2,0.608,0.427,0.478,0,6,0.0924,-6.169,1,0.03,89.281,0.281,1
